Assuming 9 as type relation
Loading files... 
  Starting wikidata.nt
  Finished wikidata.nt, still running: 0
Loaded 8396749 facts in 55.34 s using 27929 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  <http://example.com/consists_of_P527>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001917646	0.174145739	0.661971831	1269	7287	1917	-1
?a  <http://example.com/capital_P36>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000166226	0.009837238	0.011327361	110	11182	9711	-1
?b  <http://example.com/named_after_P138>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.000314319	0.014742363	0.087175189	208	14109	2386	-1
?b  <http://example.com/capital_P36>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.011758235	0.695850474	0.797233607	7781	11182	9760	-1
?b  <http://example.com/contains_administrative_territorial_entity_P150>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.13168437	0.975582997	0.98541252	87142	89323	88432	-1
?a  <http://example.com/_OBSOLETE__family_P71>  ?b   => ?a  <http://example.com/_OBSOLETE__order_P70>  ?b	0.003955543	0.004203191	0.004972576	1204	286449	242128	-1
?a  <http://example.com/belongs_to_jurisdiction_P1001>  ?b   => ?a  <http://example.com/country_P17>  ?b	0.000124094	0.068376068	0.343234323	104	1521	303	-1
?a  <http://example.com/owned_by_P127>  ?b   => ?a  <http://example.com/country_P17>  ?b	0.000351998	0.018581507	0.021327357	295	15876	13832	-1
?a  <http://example.com/country_of_origin_P495>  ?b   => ?a  <http://example.com/country_P17>  ?b	0.000211199	0.009685893	0.705179283	177	18274	251	-1
?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?a   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.001175672	0.001175672	0.00123771	778	661749	628580	-1
?b  <http://example.com/capital_P36>  ?a   => ?a  <http://example.com/country_P17>  ?b	0.000237449	0.017796459	0.018044976	199	11182	11028	-1
?a  <http://example.com/parent_taxon_P171>  ?b   => ?a  <http://example.com/_OBSOLETE__family_P71>  ?b	0.031255127	0.032191141	0.051524796	8953	278120	173761	-1
?b  <http://example.com/anthem_P85>  ?a   => ?a  <http://example.com/country_P17>  ?b	0.000125287	0.208333333	0.391791045	105	504	268	-1
?b  <http://example.com/contains_administrative_territorial_entity_P150>  ?a   => ?a  <http://example.com/country_P17>  ?b	0.003968628	0.03723565	0.037430507	3326	89323	88858	-1
?b  <http://example.com/top_level_domain_P78>  ?a   => ?a  <http://example.com/country_P17>  ?b	0.000255348	0.737931034	0.87704918	214	290	244	-1
?a  <http://example.com/country_P17>  ?b   => ?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b	0.005683424	0.004487676	0.006413055	3761	838073	586460	-1
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?b   => ?a  <http://example.com/country_P17>  ?b	0.004487676	0.005683424	0.006040632	3761	661749	622617	-1
?a  <http://example.com/preceded_by_P155>  ?h  ?h  <http://example.com/type_of_orbit_P522>  ?b   => ?a  <http://example.com/type_of_orbit_P522>  ?b	0.787456446	1	1	226	226	226	-1
?g  <http://example.com/succeeded_by_P156>  ?a  ?g  <http://example.com/type_of_orbit_P522>  ?b   => ?a  <http://example.com/type_of_orbit_P522>  ?b	0.801393728	1	1	230	230	230	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?h  <http://example.com/spouse_P26>  ?b   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.359731544	0.72826087	0.72826087	268	368	368	-1
?g  <http://example.com/_OBSOLETE__grandparent_P45>  ?b  ?g  <http://example.com/brother_P7>  ?a   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.29261745	0.660606061	0.943722944	218	330	231	-1
?h  <http://example.com/_OBSOLETE__grandparent_P45>  ?b  ?a  <http://example.com/brother_P7>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.31409396	0.78	0.962962963	234	300	243	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?b  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.359731544	0.722371968	0.722371968	268	371	371	-1
?g  <http://example.com/preceded_by_P155>  ?a  ?g  <http://example.com/type_of_orbit_P522>  ?b   => ?a  <http://example.com/type_of_orbit_P522>  ?b	0.783972125	0.982532751	1	225	229	225	-1
?a  <http://example.com/succeeded_by_P156>  ?h  ?h  <http://example.com/type_of_orbit_P522>  ?b   => ?a  <http://example.com/type_of_orbit_P522>  ?b	0.801393728	0.99137931	1	230	232	230	-1
?a  <http://example.com/characters_P674>  ?h  ?b  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/characters_P674>  ?b	0.064809551	0.367741935	0.367741935	114	310	310	-1
?a  <http://example.com/armament_P520>  ?h  ?b  <http://example.com/armament_P520>  ?h   => ?a  <http://example.com/ship_class_P289>  ?b	0.197215777	0.002408512	0.004715019	170	70583	36055	-1
?a  <http://example.com/characters_P674>  ?g  ?g  <http://example.com/sister_P9>  ?b   => ?a  <http://example.com/characters_P674>  ?b	0.058555998	0.413654618	0.413654618	103	249	249	-1
?h  <http://example.com/characters_P674>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/characters_P674>  ?b	0.291642979	0.473247232	0.653503185	513	1084	785	-1
?g  <http://example.com/characters_P674>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/characters_P674>  ?b	0.291642979	0.546325879	0.682180851	513	939	752	-1
?h  <http://example.com/characters_P674>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/characters_P674>  ?b	0.28936896	0.547900969	0.677762983	509	929	751	-1
?a  <http://example.com/author_P50>  ?h  ?b  <http://example.com/creator_P170>  ?h   => ?a  <http://example.com/characters_P674>  ?b	0.083001706	0.009652254	0.134810711	146	15126	1083	-1
?a  <http://example.com/noble_family_P53>  ?h  ?b  <http://example.com/noble_family_P53>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.165100671	0.000638911	0.031774735	123	192515	3871	-1
?g  <http://example.com/characters_P674>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/characters_P674>  ?b	0.288800455	0.491771539	0.663185379	508	1033	766	-1
?a  <http://example.com/ship_builder_P198>  ?h  ?b  <http://example.com/ship_builder_P198>  ?h   => ?a  <http://example.com/ship_class_P289>  ?b	0.341067285	0.000714624	0.007388977	294	411405	39789	-1
?h  <http://example.com/series_P179>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/characters_P674>  ?b	0.065378056	0.023770153	0.344311377	115	4838	334	-1
?a  <http://example.com/preceded_by_P155>  ?h  ?h  <http://example.com/series_P179>  ?b   => ?a  <http://example.com/characters_P674>  ?b	0.063672541	0.022941417	0.35	112	4882	320	-1
?h  <http://example.com/armament_P520>  ?b  ?a  <http://example.com/ship_class_P289>  ?h   => ?a  <http://example.com/armament_P520>  ?b	0.142924528	0.594117647	0.772959184	303	510	392	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/mother_P25>  ?b   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.163758389	0.013226366	0.818791946	122	9224	149	-1
?a  <http://example.com/constellation_P59>  ?h  ?b  <http://example.com/constellation_P59>  ?h   => ?a  <http://example.com/astronomical_body_P397>  ?b	0.529058116	0.000272497	0.006551031	264	968819	40299	-1
?b  <http://example.com/child_P40>  ?h  ?a  <http://example.com/mother_P25>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.159731544	0.00952381	0.838028169	119	12495	142	-1
?g  <http://example.com/series_P179>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/characters_P674>  ?b	0.062535532	0.022638403	0.348101266	110	4859	316	-1
?g  <http://example.com/preceded_by_P155>  ?a  ?g  <http://example.com/series_P179>  ?b   => ?a  <http://example.com/characters_P674>  ?b	0.071063104	0.025166096	0.359195402	125	4967	348	-1
?g  <http://example.com/launch_site_P448>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/launch_site_P448>  ?b	0.12357217	0.898113208	0.92248062	238	265	258	-1
?h  <http://example.com/launch_site_P448>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/launch_site_P448>  ?b	0.124091381	0.898496241	0.922779923	239	266	259	-1
?h  <http://example.com/launch_site_P448>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/launch_site_P448>  ?b	0.124610592	0.895522388	0.923076923	240	268	260	-1
?g  <http://example.com/launch_site_P448>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/launch_site_P448>  ?b	0.124610592	0.888888889	0.923076923	240	270	260	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/mother_P25>  ?b   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.202684564	0.01011251	0.807486631	151	14932	187	-1
?a  <http://example.com/constellation_P59>  ?h  ?b  <http://example.com/constellation_P59>  ?h   => ?a  <http://example.com/child_astronomical_body_P398>  ?b	0.544217687	0.000247724	0.006672412	240	968819	35969	-2
?a  <http://example.com/developer_P178>  ?h  ?b  <http://example.com/developer_P178>  ?h   => ?a  <http://example.com/software_engine_P408>  ?b	0.117196057	0.000312701	0.005754699	214	684360	37187	-1
?g  <http://example.com/child_P40>  ?a  ?b  <http://example.com/child_P40>  ?g   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.744966443	0.015117261	0.890850722	555	36713	623	-1
?h  <http://example.com/father_P22>  ?b  ?a  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.425503356	0.021289456	0.940652819	317	14890	337	-1
?b  <http://example.com/child_P40>  ?h  ?a  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.586577181	0.018358259	0.908523909	437	23804	481	-1
?h  <http://example.com/distribution_P437>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/distribution_P437>  ?b	0.021668714	0.505208333	0.589665653	194	384	329	-1
?g  <http://example.com/distribution_P437>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/distribution_P437>  ?b	0.021892103	0.483950617	0.583333333	196	405	336	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/father_P22>  ?b   => ?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?b	0.536912752	0.018276524	0.917431193	400	21886	436	-1
?h  <http://example.com/operator_P137>  ?b  ?a  <http://example.com/ship_class_P289>  ?h   => ?a  <http://example.com/operator_P137>  ?b	0.041321068	0.637209302	0.698979592	274	430	392	-1
?g  <http://example.com/distribution_P437>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/distribution_P437>  ?b	0.021668714	0.470873786	0.595092025	194	412	326	-1
?h  <http://example.com/distribution_P437>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/distribution_P437>  ?b	0.021892103	0.464454976	0.592145015	196	422	331	-1
?a  <http://example.com/headquarters_location_P159>  ?h  ?b  <http://example.com/place_of_birth_P19>  ?h   => ?a  <http://example.com/chairperson_P488>  ?b	0.084478022	0.000022698	0.000221649	123	5419002	554931	-1
?h  <http://example.com/operator_P137>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/operator_P137>  ?b	0.030161363	0.763358779	0.938967136	200	262	213	-1
?h  <http://example.com/operator_P137>  ?b  ?a  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/operator_P137>  ?b	0.079173579	0.108583247	0.909878683	525	4835	577	-1
?a  <http://example.com/adjacent_station_P197>  ?h  ?h  <http://example.com/operator_P137>  ?b   => ?a  <http://example.com/operator_P137>  ?b	0.029256522	0.678321678	0.91943128	194	286	211	-1
?a  <http://example.com/operator_P137>  ?h  ?b  <http://example.com/operator_P137>  ?h   => ?a  <http://example.com/armament_P520>  ?b	0.065566038	0.000014589	0.000222581	139	9527785	624493	-1
?a  <http://example.com/operator_P137>  ?h  ?b  <http://example.com/operator_P137>  ?h   => ?a  <http://example.com/ship_class_P289>  ?b	0.323665893	0.000029283	0.000193798	279	9527785	1439645	-1
?a  <http://example.com/connecting_line_P81>  ?h  ?h  <http://example.com/operator_P137>  ?b   => ?a  <http://example.com/operator_P137>  ?b	0.018549238	0.052407329	0.793548387	123	2347	155	-1
?g  <http://example.com/operator_P137>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/operator_P137>  ?b	0.029708943	0.68641115	0.947115385	197	287	208	-1
?g  <http://example.com/adjacent_station_P197>  ?a  ?g  <http://example.com/operator_P137>  ?b   => ?a  <http://example.com/operator_P137>  ?b	0.033479113	0.608219178	0.956896552	222	365	232	-1
?g  <http://example.com/operator_P137>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/operator_P137>  ?b	0.028804102	0.68705036	0.955	191	278	200	-1
?h  <http://example.com/operator_P137>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/operator_P137>  ?b	0.029558136	0.739622642	0.960784314	196	265	204	-1
?a  <http://example.com/connecting_line_P81>  ?h  ?b  <http://example.com/connecting_line_P81>  ?h   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.225044723	0.01746834	0.063929261	2516	144032	39356	-2
?a  <http://example.com/author_P50>  ?h  ?b  <http://example.com/author_P50>  ?h   => ?a  <http://example.com/edition_or_translation_of_P629>  ?b	0.377224199	0.000155552	0.056173821	106	681442	1887	-1
?a  <http://example.com/_OBSOLETE__class_P77>  ?h  ?h  <http://example.com/parent_taxon_P171>  ?b   => ?a  <http://example.com/_OBSOLETE__phylum_P76>  ?b	0.152839506	0.121111329	0.188145897	619	5111	3290	-1
?a  <http://example.com/cell_component_P681>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/cell_component_P681>  ?b	0.039668331	0.269698911	0.269698911	421	1561	1561	-1
?a  <http://example.com/operator_P137>  ?h  ?b  <http://example.com/operator_P137>  ?h   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.032915921	0.000038624	0.005692365	368	9527785	64648	-2
?g  <http://example.com/adjacent_station_P197>  ?a  ?b  <http://example.com/adjacent_station_P197>  ?g   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.01726297	0.010425107	0.01047092	193	18513	18432	-2
?a  <http://example.com/subclass_of_P279>  ?h  ?b  <http://example.com/subclass_of_P279>  ?h   => ?a  <http://example.com/ortholog_P684>  ?b	0.995696611	0.000202363	0.000520198	1851	9146932	3558258	-1
?a  <http://example.com/part_of_P361>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.195438283	0.000504516	0.010954358	2185	4330883	199464	-2
?b  <http://example.com/headquarters_location_P159>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/employer_P108>  ?b	0.035488405	0.000045879	0.007798626	202	4402856	25902	-1
?g  <http://example.com/adjacent_station_P197>  ?a  ?g  <http://example.com/adjacent_station_P197>  ?b   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.019499106	0.010598473	0.010598473	218	20569	20569	-2
?a  <http://example.com/cell_component_P681>  ?g  ?g  <http://example.com/part_of_P361>  ?b   => ?a  <http://example.com/cell_component_P681>  ?b	0.039668331	0.318939394	0.318939394	421	1320	1320	-1
?a  <http://example.com/country_of_citizenship_P27>  ?h  ?h  <http://example.com/official_language_P37>  ?b   => ?a  <http://example.com/native_language_P103>  ?b	0.515686275	0.002467746	0.710810811	526	213150	740	-1
?h  <http://example.com/child_P40>  ?a  ?b  <http://example.com/founder_P112>  ?h   => ?a  <http://example.com/noble_family_P53>  ?b	0.019670959	0.108910891	0.327380952	110	1010	336	-1
?g  <http://example.com/adjacent_station_P197>  ?b  ?a  <http://example.com/adjacent_station_P197>  ?g   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.01940966	0.011721493	0.011721493	217	18513	18513	-2
?a  <http://example.com/father_P22>  ?h  ?b  <http://example.com/founder_P112>  ?h   => ?a  <http://example.com/noble_family_P53>  ?b	0.020207439	0.124724062	0.342424242	113	906	330	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?h  <http://example.com/noble_family_P53>  ?b   => ?a  <http://example.com/noble_family_P53>  ?b	0.019670959	0.594594595	0.846153846	110	185	130	-1
?h  <http://example.com/noble_family_P53>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/noble_family_P53>  ?b	0.19295422	0.771816881	0.823664122	1079	1398	1310	-1
?h  <http://example.com/noble_family_P53>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/noble_family_P53>  ?b	0.192238913	0.757575758	0.813777441	1075	1419	1321	-1
?a  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/noble_family_P53>  ?b   => ?a  <http://example.com/noble_family_P53>  ?b	0.036480687	0.625766871	0.886956522	204	326	230	-1
?a  <http://example.com/adjacent_station_P197>  ?h  ?b  <http://example.com/adjacent_station_P197>  ?h   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.018962433	0.011696552	0.011878082	212	18125	17848	-2
?a  <http://example.com/mother_P25>  ?h  ?h  <http://example.com/noble_family_P53>  ?b   => ?a  <http://example.com/noble_family_P53>  ?b	0.099427754	0.188092016	0.341104294	556	2956	1630	-1
?h  <http://example.com/noble_family_P53>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/noble_family_P53>  ?b	0.086731044	0.146348823	0.294832827	485	3314	1645	-1
?a  <http://example.com/creator_P170>  ?h  ?h  <http://example.com/movement_P135>  ?b   => ?a  <http://example.com/movement_P135>  ?b	0.179521277	0.371389271	0.85443038	270	727	316	-1
?a  <http://example.com/child_astronomical_body_P398>  ?h  ?h  <http://example.com/constellation_P59>  ?b   => ?a  <http://example.com/constellation_P59>  ?b	0.021919348	1	1	156	156	156	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/noble_family_P53>  ?b   => ?a  <http://example.com/noble_family_P53>  ?b	0.511802575	0.452347084	0.870967742	2862	6327	3286	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/noble_family_P53>  ?b   => ?a  <http://example.com/noble_family_P53>  ?b	0.035944206	0.624223602	0.889380531	201	322	226	-1
