Assuming 9 as type relation
Loading files... 
  Starting dbpedia2.tsv
  Finished dbpedia2.tsv, still running: 0
Loaded 6704524 facts in 47.02 s using 36293 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  <dbo:name>  ?a   => ?a  <dbo:youthclubs>  ?b	0.063873728	0.005047914	0.061910209	433	85778	6994	-1
?a  <dbo:currentclub>  ?b   => ?a  <dbo:youthclubs>  ?b	0.118601564	0.063441963	0.184234647	804	12673	4364	-1
?a  <dbo:years>  ?b   => ?a  <dbo:reign>  ?b	0.085782367	0.004201354	0.03514481	108	25706	3073	-2
?a  <dbo:clubs>  ?b   => ?a  <dbo:youthclubs>  ?b	0.441510547	0.056017219	0.176203933	2993	53430	16986	-1
?b  <dbo:evolvesfrom>  ?a   => ?a  <dbo:evolvesto>  ?b	0.77245509	0.87755102	1	129	147	129	-2
?a  <dbo:following>  ?b   => ?a  <dbo:evolvesto>  ?b	0.754491018	0.085539715	0.845637584	126	1473	149	-2
?b  <dbo:preceding>  ?a   => ?a  <dbo:evolvesto>  ?b	0.676646707	0.096088435	0.875968992	113	1176	129	-2
?a  <dbo:before>  ?b   => ?a  <dbo:preceded>  ?b	0.42232844	0.01117162	0.516277129	1237	110727	2396	-2
?b  <dbo:succeeded>  ?a   => ?a  <dbo:preceded>  ?b	0.494366678	0.589336589	0.885085575	1448	2457	1636	-2
?a  <dbo:name>  ?b   => ?a  <dbo:text>  ?b	0.22310757	0.001305696	0.210526316	112	85778	532	-2
?b  <dbo:after>  ?a   => ?a  <dbo:preceded>  ?b	0.302150905	0.008147446	0.566581306	885	108623	1562	-2
?b  <dbo:setBetween>  ?a   => ?a  <dbo:setBetween>  ?b	0.485190409	0.485190409	0.830917874	344	709	414	-2
?a  <dbo:r2Name>  ?b   => ?a  <dbo:r3Name>  ?b	0.430379747	0.347826087	0.686868687	136	391	198	-2
?a  <dbo:r4Name>  ?b   => ?a  <dbo:r3Name>  ?b	0.360759494	0.7125	0.844444444	114	160	135	-2
?a  <dbo:lyrics>  ?b   => ?a  <dbo:music>  ?b	0.018785751	0.237860082	0.373868047	289	1215	773	-1
?a  <dbo:clubs>  ?b   => ?a  <dbo:club>  ?b	0.004966887	0.002133633	0.926829268	114	53430	123	-1
?a  <dbo:director>  ?b   => ?a  <dbo:music>  ?b	0.010270411	0.004807253	0.01284344	158	32867	12302	-1
?a  <dbo:starring>  ?b   => ?a  <dbo:music>  ?b	0.015665627	0.002303597	0.004922486	241	104619	48959	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:music>  ?b	0.013585543	0.00372151	0.01117408	209	56160	18704	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:music>  ?b	0.009295372	0.001871801	0.009063827	143	76397	15777	-1
?a  <dbo:rd2Team>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.249001644	0.247895229	0.425531915	1060	4276	2491	-2
?a  <dbo:rd2Team01>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.726568006	0.720307406	0.859644247	3093	4294	3598	-2
?a  <dbo:rd2Team02>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.227859995	0.225633868	0.448451225	970	4299	2163	-2
?a  <dbo:rd1Team>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.423067888	0.203571832	0.387728741	1801	8847	4645	-2
?a  <dbo:rd3Team>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.133662203	0.293601651	0.451587302	569	1938	1260	-2
?a  <dbo:rd1Team01>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.516795866	0.591875168	0.767352633	2200	3717	2867	-2
?a  <dbo:rd1Team02>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.088794926	0.103703704	0.273913043	378	3645	1380	-2
?a  <dbo:rd1Team04>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.076109937	0.085987261	0.246387833	324	3768	1315	-2
?a  <dbo:rd1Team03>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.113460183	0.12924806	0.333563536	483	3737	1448	-2
?a  <dbo:rd4Team01>  ?b   => ?a  <dbo:rd3Team01>  ?b	0.65210242	0.654716981	0.763896533	2776	4240	3634	-2
?a  <dbo:coachteams>  ?b   => ?a  <dbo:college>  ?b	0.033061183	0.205	0.243504083	328	1600	1347	-1
?a  <dbo:goldenglobeawards>  ?b   => ?a  <dbo:baftaawards>  ?b	0.150273224	0.084420568	0.723684211	110	1303	152	-2
?a  <dbo:academyawards>  ?b   => ?a  <dbo:baftaawards>  ?b	0.18442623	0.089167768	0.639810427	135	1514	211	-2
?b  <dbo:starring>  ?a   => ?a  <dbo:baftaawards>  ?b	0.265027322	0.001854348	0.174460432	194	104619	1112	-2
?a  <dbo:combinedDate>  ?b   => ?a  <dbo:spDate>  ?b	0.619047619	0.634146341	0.637254902	130	205	204	-1
?a  <dbo:fsDate>  ?b   => ?a  <dbo:spDate>  ?b	0.504761905	0.522167488	0.527363184	106	203	201	-1
?b  <dbo:divboxProperty>  ?a   => ?a  <dbo:divboxProperty>  ?b	0.90029985	0.90029985	0.942700157	1201	1334	1274	-2
?b  <dbo:subdivision>  ?a   => ?a  <dbo:subordo>  ?b	0.019554165	0.003129597	0.090991811	100	31953	1099	-1
?a  <dbo:creators>  ?b   => ?a  <dbo:writers>  ?b	0.115631692	0.01459854	0.43373494	108	7398	249	-1
?b  <dbo:nearNe>  ?a   => ?a  <dbo:nearW>  ?b	0.163111111	0.175178998	0.240340537	367	2095	1527	-1
?b  <dbo:nearSe>  ?a   => ?a  <dbo:nearW>  ?b	0.176444444	0.1901341	0.256129032	397	2088	1550	-1
?a  <dbo:nearSw>  ?b   => ?a  <dbo:nearW>  ?b	0.190666667	0.206150889	0.214071856	429	2081	2004	-1
?a  <dbo:nearNw>  ?b   => ?a  <dbo:nearW>  ?b	0.208	0.226634383	0.236125126	468	2065	1982	-1
?b  <dbo:nearE>  ?a   => ?a  <dbo:nearW>  ?b	0.481333333	0.484563758	0.666871921	1083	2235	1624	-1
?a  <dbo:emmyawards>  ?b   => ?a  <dbo:notableRole>  ?b	0.016578402	0.164759725	0.592592593	144	874	243	-2
?a  <dbo:goldenglobeawards>  ?b   => ?a  <dbo:notableRole>  ?b	0.01197329	0.07981581	0.411067194	104	1303	253	-2
?b  <dbo:actorName>  ?a   => ?a  <dbo:notableRole>  ?b	0.012088418	0.087354409	0.913043478	105	1202	115	-2
?b  <dbo:portrayed>  ?a   => ?a  <dbo:notableRole>  ?b	0.028436565	0.191770186	0.866666667	247	1288	285	-2
?b  <dbo:portrayer>  ?a   => ?a  <dbo:notableRole>  ?b	0.064241308	0.203798393	0.857142857	558	2738	651	-2
?a  <dbo:caption>  ?b   => ?a  <dbo:notableRole>  ?b	0.024176836	0.023563734	0.423387097	210	8912	496	-2
?b  <dbo:starring>  ?a   => ?a  <dbo:notableRole>  ?b	0.313838361	0.026056452	0.222403525	2726	104619	12257	-2
?a  <dbo:poleTeam>  ?b   => ?a  <dbo:secondTeam>  ?b	0.351535836	0.246411483	0.334415584	103	418	308	-1
?b  <dbo:whs>  ?a   => ?a  <dbo:whs>  ?b	0.75	0.75	0.832599119	189	252	227	-2
?a  <dbo:draftTeam>  ?b   => ?a  <dbo:formerTeams>  ?b	0.169847328	0.248306098	0.591081594	623	2509	1054	-1
?a  <dbo:developer>  ?b   => ?a  <dbo:designer>  ?b	0.038545599	0.015581078	0.119311193	194	12451	1626	-1
?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.267127072	0.227690134	0.353177502	967	4247	2738	-2
?a  <dbo:rd2Team08>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.451104972	0.38324337	0.548723118	1633	4261	2976	-2
?a  <dbo:rd2Team>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.106906077	0.090505145	0.196446701	387	4276	1970	-2
?a  <dbo:rd1Team>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.182044199	0.074488527	0.181043956	659	8847	3640	-2
?a  <dbo:rd3Team04>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.35	0.299244214	0.456905878	1267	4234	2773	-2
?a  <dbo:rd3Team>  ?b   => ?a  <dbo:rd1Team16>  ?b	0.056629834	0.105779154	0.2039801	205	1938	1005	-2
?b  <dbo:nextYear_percent_27sRace>  ?a   => ?a  <dbo:previousYear_percent_27sRace>  ?b	0.934065934	0.927272727	0.993506494	765	825	770	-1
?b  <dbo:bordering>  ?a   => ?a  <dbo:bordering>  ?b	0.795348837	0.795348837	0.795348837	342	430	430	-2
?a  <dbo:playingteams>  ?b   => ?a  <dbo:debutteam>  ?b	0.043810156	0.622641509	0.781065089	132	212	169	-1
?a  <dbo:careerhighlights>  ?b   => ?a  <dbo:debutteam>  ?b	0.04015931	0.145083933	0.150124069	121	834	806	-1
?a  <dbo:finalteam>  ?b   => ?a  <dbo:debutteam>  ?b	0.098572851	0.1845867	0.185046729	297	1609	1605	-1
?a  <dbo:teams>  ?b   => ?a  <dbo:debutteam>  ?b	0.539661467	0.07018604	0.332447352	1626	23167	4891	-1
?b  <dbo:label>  ?a   => ?a  <dbo:founder>  ?b	0.076246334	0.001252786	0.325	104	83015	320	-2
?a  <dbo:junction>  ?b   => ?a  <dbo:to>  ?b	0.024469161	0.005284304	0.020329301	121	22898	5952	-2
?a  <dbo:from>  ?b   => ?a  <dbo:to>  ?b	0.08372093	0.07943208	0.146083275	414	5212	2834	-2
?a  <dbo:tenants>  ?b   => ?a  <dbo:operator>  ?b	0.077538769	0.064182195	0.253682488	155	2415	611	-1
?a  <dbo:combatant>  ?b   => ?a  <dbo:result>  ?b	0.395550062	0.021742085	0.136112293	320	14718	2351	-1
?a  <dbo:owner>  ?b   => ?a  <dbo:operator>  ?b	0.148074037	0.026065516	0.572533849	296	11356	517	-1
?a  <dbo:rd2Team07>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.120555686	0.119654125	0.269331931	512	4279	1901	-2
?a  <dbo:rd2Team06>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.126677655	0.126320733	0.280646844	538	4259	1917	-2
?a  <dbo:rd2Team>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.272192136	0.270346118	0.44206501	1156	4276	2615	-2
?a  <dbo:rd3Team03>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.321638804	0.321260583	0.482004234	1366	4252	2834	-2
?a  <dbo:rd1Team>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.536614081	0.257601447	0.458274683	2279	8847	4973	-2
?a  <dbo:rd1Team09>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.13068048	0.151184963	0.294429708	555	3671	1885	-2
?a  <dbo:rd3Team>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.126913115	0.278121775	0.420436817	539	1938	1282	-2
?a  <dbo:rd1Team14>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.032258065	0.037380628	0.113504557	137	3665	1207	-2
?a  <dbo:rd1Team12>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.039557335	0.0448	0.133016627	168	3750	1263	-2
?a  <dbo:rd2Team05>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.196844832	0.196106029	0.352296671	836	4263	2373	-2
?a  <dbo:rd1Team10>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.026371556	0.030871003	0.091653028	112	3628	1222	-2
?a  <dbo:rd2Team08>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.508829762	0.507157944	0.673838478	2161	4261	3207	-2
?a  <dbo:rd1Team15>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.193077466	0.227588121	0.435475305	820	3603	1883	-2
?a  <dbo:rd1Team11>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.070873558	0.080762007	0.203791469	301	3727	1477	-2
?a  <dbo:rd1Team13>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.071815399	0.08347017	0.208475735	305	3654	1463	-2
?a  <dbo:rd1Team16>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.227690134	0.267127072	0.469189714	967	3620	2061	-2
?a  <dbo:rd3Team04>  ?b   => ?a  <dbo:rd4Team02>  ?b	0.63032729	0.632262636	0.782519731	2677	4234	3421	-2
?a  <dbo:writers>  ?b   => ?a  <dbo:creators>  ?b	0.01459854	0.115631692	0.52173913	108	934	207	-1
?a  <dbo:rd2Team07>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.259565423	0.256835709	0.478033928	1099	4279	2299	-2
?a  <dbo:rd2Team>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.218469532	0.216323667	0.369556532	925	4276	2503	-2
?a  <dbo:rd1Team>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.404345772	0.193511925	0.363173526	1712	8847	4714	-2
?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.632262636	0.63032729	0.750490608	2677	4247	3567	-2
?a  <dbo:rd2Team08>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.691072272	0.686693264	0.829600227	2926	4261	3527	-2
?a  <dbo:rd1Team15>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.273736419	0.321676381	0.571780957	1159	3603	2027	-2
?a  <dbo:rd1Team16>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.299244214	0.35	0.585760518	1267	3620	2163	-2
?a  <dbo:rd3Team>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.110297591	0.240970072	0.377221325	467	1938	1238	-2
?a  <dbo:rd1Team14>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.068729334	0.079399727	0.21814093	291	3665	1334	-2
?a  <dbo:rd1Team13>  ?b   => ?a  <dbo:rd3Team04>  ?b	0.149031649	0.172687466	0.37095826	631	3654	1701	-2
?b  <dbo:followingevent>  ?a   => ?a  <dbo:previousevent>  ?b	0.814516129	0.821138211	1	101	123	101	-1
?b  <dbo:spouse>  ?a   => ?a  <dbo:spouse>  ?b	0.209431345	0.209431345	0.781573499	755	3605	966	-2
?b  <dbo:starring>  ?a   => ?a  <dbo:credits>  ?b	0.037334156	0.001156578	0.137032843	121	104619	883	-2
?a  <dbo:worldSnookerChampionshipRoundsProperty82>  ?b   => ?a  <dbo:worldSnookerChampionshipRoundsProperty>  ?b	0.305785124	1	1	111	111	111	-2
?a  <dbo:worldSnookerChampionshipRoundsProperty84>  ?b   => ?a  <dbo:worldSnookerChampionshipRoundsProperty>  ?b	0.300275482	0.981981982	0.990909091	109	111	110	-2
?a  <dbo:poleTeam>  ?b   => ?a  <dbo:firstTeam>  ?b	0.496376812	0.327751196	0.477351916	137	418	287	-1
?a  <dbo:fastTeam>  ?b   => ?a  <dbo:firstTeam>  ?b	0.536231884	0.46984127	0.578125	148	315	256	-1
?b  <dbo:drivers>  ?a   => ?a  <dbo:team_percent_28s_percent_29>  ?b	0.070334262	0.201195219	0.330065359	101	502	306	-1
?b  <dbo:seat>  ?a   => ?a  <dbo:mapCaption>  ?b	0.038905225	0.070118223	0.811320755	172	2453	212	-1
?a  <dbo:subdivisionName>  ?b   => ?a  <dbo:mapCaption>  ?b	0.906129835	0.180914962	0.480393333	4006	22143	8339	-1
?a  <dbo:rd1Team>  ?b   => ?a  <dbo:rd1Team02>  ?b	0.032647462	0.013450887	0.03926097	119	8847	3031	-2
?a  <dbo:rd4Team01>  ?b   => ?a  <dbo:rd1Team02>  ?b	0.058984911	0.050707547	0.090222409	215	4240	2383	-2
?a  <dbo:rd3Team01>  ?b   => ?a  <dbo:rd1Team02>  ?b	0.103703704	0.088794926	0.154791155	378	4257	2442	-2
?a  <dbo:rd2Team01>  ?b   => ?a  <dbo:rd1Team02>  ?b	0.17914952	0.15207266	0.257187869	653	4294	2539	-2
?a  <dbo:director>  ?b   => ?a  <dbo:cinematography>  ?b	0.022131393	0.006754495	0.022922044	222	32867	9685	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:cinematography>  ?b	0.013657661	0.002439459	0.008849558	137	56160	15481	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:cinematography>  ?b	0.012860134	0.001688548	0.010163082	129	76397	12693	-1
?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team12>  ?b	0.0448	0.039557335	0.088983051	168	4247	1888	-2
?a  <dbo:rd3Team03>  ?b   => ?a  <dbo:rd1Team12>  ?b	0.1432	0.126293509	0.223470662	537	4252	2403	-2
?a  <dbo:editing>  ?b   => ?a  <dbo:cinematography>  ?b	0.013258897	0.01646651	0.01840321	133	8077	7227	-1
?a  <dbo:rd2Team06>  ?b   => ?a  <dbo:rd1Team12>  ?b	0.316266667	0.278469124	0.457738325	1186	4259	2591	-2
?a  <dbo:imgCapt>  ?b   => ?a  <dbo:pastMembers>  ?b	0.019038845	0.110813226	0.700564972	124	1119	177	-2
?b  <dbo:associatedActs>  ?a   => ?a  <dbo:pastMembers>  ?b	0.096883157	0.041918554	0.295411985	631	15053	2136	-2
?a  <dbo:died>  ?b   => ?a  <dbo:deathPlace>  ?b	0.004264676	0.085848424	0.201574803	128	1491	635	-1
?a  <dbo:placeofdeath>  ?b   => ?a  <dbo:deathPlace>  ?b	0.005097621	0.062398042	0.460843373	153	2452	332	-1
?a  <dbo:title>  ?b   => ?a  <dbo:honorificSuffix>  ?b	0.631147541	0.001704747	0.434210526	231	135504	532	-1
?a  <dbo:deathplace>  ?b   => ?a  <dbo:deathPlace>  ?b	0.015526088	0.118665648	0.33573487	466	3927	1388	-1
?a  <dbo:residence>  ?b   => ?a  <dbo:deathPlace>  ?b	0.019091091	0.109644087	0.429213483	573	5226	1335	-1
?a  <dbo:nationality>  ?b   => ?a  <dbo:deathPlace>  ?b	0.009895382	0.042993631	0.185046729	297	6908	1605	-1
?a  <dbo:placeOfDeath>  ?b   => ?a  <dbo:deathPlace>  ?b	0.079762777	0.217953387	0.593897296	2394	10984	4031	-1
?a  <dbo:placeOfBirth>  ?b   => ?a  <dbo:deathPlace>  ?b	0.015659359	0.018571937	0.10442124	470	25307	4501	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:deathPlace>  ?b	0.161124808	0.062873784	0.196929592	4836	76916	24557	-1
?b  <dbo:author>  ?a   => ?a  <dbo:magnumOpus>  ?b	0.342036554	0.010180292	0.929078014	131	12868	141	-2
?b  <dbo:previousevent>  ?a   => ?a  <dbo:followingevent>  ?b	0.821138211	0.814516129	0.990196078	101	124	102	-1
?a  <dbo:book>  ?b   => ?a  <dbo:lyrics>  ?b	0.204115226	0.322916667	0.337414966	248	768	735	-1
?a  <dbo:music>  ?b   => ?a  <dbo:lyrics>  ?b	0.237860082	0.018785751	0.40819209	289	15384	708	-1
?a  <dbo:medalbronzeProperty>  ?b   => ?a  <dbo:medalgoldProperty>  ?b	0.059944878	0.072979774	0.22854641	783	10729	3426	-1
?a  <dbo:medalsilverProperty>  ?b   => ?a  <dbo:medalgoldProperty>  ?b	0.088654111	0.106277533	0.274863518	1158	10896	4213	-1
?a  <dbo:parent>  ?b   => ?a  <dbo:episodeList>  ?b	0.055767035	0.136660448	0.933121019	293	2144	314	-1
?a  <dbo:commentary>  ?b   => ?a  <dbo:director>  ?b	0.004502997	0.146245059	0.147557328	148	1012	1003	-1
?b  <dbo:academyawards>  ?a   => ?a  <dbo:director>  ?b	0.004928956	0.107001321	0.27787307	162	1514	583	-1
?a  <dbo:editing>  ?b   => ?a  <dbo:director>  ?b	0.011470472	0.046675746	0.04716627	377	8077	7993	-1
?a  <dbo:cinematography>  ?b   => ?a  <dbo:director>  ?b	0.006754495	0.022131393	0.022478736	222	10031	9876	-1
?a  <dbo:music>  ?b   => ?a  <dbo:director>  ?b	0.004807253	0.010270411	0.011497599	158	15384	13742	-1
?a  <dbo:starring>  ?b   => ?a  <dbo:director>  ?b	0.028752244	0.009032776	0.012028869	945	104619	78561	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:director>  ?b	0.080049898	0.034438525	0.108396506	2631	76397	24272	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:director>  ?b	0.188608635	0.110381054	0.157414931	6199	56160	39380	-1
?a  <dbo:placeOfBirth>  ?b   => ?a  <dbo:cityofbirth>  ?b	0.055960361	0.037934168	0.510910059	960	25307	1879	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:cityofbirth>  ?b	0.111046342	0.024767279	0.815147625	1905	76916	2337	-1
?b  <dbo:road>  ?a   => ?a  <dbo:junction>  ?b	0.007948292	0.015035109	0.054951691	182	12105	3312	-2
?a  <dbo:road>  ?b   => ?a  <dbo:junction>  ?b	0.048301162	0.091367204	0.237389998	1106	12105	4659	-2
?a  <dbo:cities>  ?b   => ?a  <dbo:junction>  ?b	0.023277142	0.094336283	0.434392828	533	5650	1227	-2
?a  <dbo:from>  ?b   => ?a  <dbo:junction>  ?b	0.004585553	0.020145817	0.044099118	105	5212	2381	-2
?a  <dbo:to>  ?b   => ?a  <dbo:junction>  ?b	0.005284304	0.024469161	0.056357708	121	4945	2147	-2
?b  <dbo:endingTerminus>  ?a   => ?a  <dbo:junction>  ?b	0.013276269	0.022647694	0.100065833	304	13423	3038	-2
?b  <dbo:startingTerminus>  ?a   => ?a  <dbo:junction>  ?b	0.012140798	0.019731706	0.087586641	278	14089	3174	-2
?a  <dbo:endingTerminus>  ?b   => ?a  <dbo:junction>  ?b	0.026115818	0.044550399	0.093730408	598	13423	6380	-2
?b  <dbo:junction>  ?a   => ?a  <dbo:junction>  ?b	0.047471395	0.047471395	0.088237682	1087	22898	12319	-2
?a  <dbo:startingTerminus>  ?b   => ?a  <dbo:junction>  ?b	0.024019565	0.039037547	0.080034924	550	14089	6872	-2
?a  <dbo:crosses>  ?b   => ?a  <dbo:place>  ?b	0.055698058	0.516421291	0.92494929	456	883	493	-1
?a  <dbo:combatant>  ?b   => ?a  <dbo:place>  ?b	0.058385245	0.032477239	0.03853285	478	14718	12405	-1
?b  <dbo:nextDvd>  ?a   => ?a  <dbo:lastDvd>  ?b	0.571428571	0.587155963	0.901408451	128	218	142	-1
?b  <dbo:subdivisionName>  ?a   => ?a  <dbo:solectwa>  ?b	0.23255814	0.00496771	0.244444444	110	22143	450	-2
?b  <dbo:nearS>  ?a   => ?a  <dbo:nearNe>  ?b	0.171837709	0.158870256	0.216476248	360	2266	1663	-1
?b  <dbo:nearW>  ?a   => ?a  <dbo:nearNe>  ?b	0.175178998	0.163111111	0.229662078	367	2250	1598	-1
?a  <dbo:nearE>  ?b   => ?a  <dbo:nearNe>  ?b	0.23150358	0.217002237	0.24165421	485	2235	2007	-1
?a  <dbo:nearN>  ?b   => ?a  <dbo:nearNe>  ?b	0.191885442	0.178746109	0.201807229	402	2249	1992	-1
?a  <dbo:nearSe>  ?b   => ?a  <dbo:nearNe>  ?b	0.069689737	0.069923372	0.074489796	146	2088	1960	-1
?b  <dbo:nearSw>  ?a   => ?a  <dbo:nearNe>  ?b	0.443914081	0.446900529	0.596536241	930	2081	1559	-1
?b  <dbo:fiveSeasons>  ?a   => ?a  <dbo:fiveSeasons>  ?b	0.88686606	0.88686606	0.932968536	682	769	731	-2
?b  <dbo:next>  ?a   => ?a  <dbo:previous>  ?b	0.413485447	0.152390707	0.743947368	2827	18551	3800	-1
?b  <dbo:commander>  ?a   => ?a  <dbo:battles>  ?b	0.017260873	0.019316744	0.251096491	229	11855	912	-1
?b  <dbo:battles>  ?a   => ?a  <dbo:battles>  ?b	0.023667747	0.023667747	0.758454106	314	13267	414	-1
?b  <dbo:relatives>  ?a   => ?a  <dbo:relatives>  ?b	0.170558376	0.170558376	0.381818182	168	985	440	-2
?b  <dbo:nextSingle>  ?a   => ?a  <dbo:lastSingle>  ?b	0.552631579	0.52128252	0.819922413	6552	12569	7991	-1
?b  <dbo:previousRaceInSeason>  ?a   => ?a  <dbo:nextRaceInSeason>  ?b	0.972420838	0.98245614	0.996858639	952	969	955	-2
?a  <dbo:spDate>  ?b   => ?a  <dbo:combinedDate>  ?b	0.634146341	0.619047619	0.637254902	130	210	204	-1
?a  <dbo:fsDate>  ?b   => ?a  <dbo:combinedDate>  ?b	0.819512195	0.827586207	0.831683168	168	203	202	-1
?a  <dbo:debutteam>  ?b   => ?a  <dbo:finalteam>  ?b	0.1845867	0.098572851	0.185046729	297	3013	1605	-1
?a  <dbo:teams>  ?b   => ?a  <dbo:finalteam>  ?b	0.762585457	0.052963267	0.26285347	1227	23167	4668	-1
?a  <dbo:subdivision>  ?b   => ?a  <dbo:imageCaption>  ?b	0.097282195	0.011986355	0.838074398	383	31953	457	-2
?b  <dbo:familia>  ?a   => ?a  <dbo:imageCaption>  ?b	0.046482093	0.004838198	0.193446089	183	37824	946	-2
?b  <dbo:genus>  ?a   => ?a  <dbo:imageCaption>  ?b	0.110998222	0.017053659	0.553865653	437	25625	789	-2
?a  <dbo:usedBy>  ?b   => ?a  <dbo:origin>  ?b	0.006017159	0.210473313	0.23723042	209	993	881	-1
?b  <dbo:listOfAsteroids_percent_2FnavigatorProperty>  ?a   => ?a  <dbo:listOfAsteroids_percent_2FnavigatorProperty>  ?b	0.568054692	0.568054692	0.99132321	914	1609	922	-2
?a  <dbo:basinCountries>  ?b   => ?a  <dbo:origin>  ?b	0.004347325	0.090690691	0.143809524	151	1665	1050	-1
?a  <dbo:born>  ?b   => ?a  <dbo:origin>  ?b	0.01099787	0.036367098	0.094859697	382	10504	4027	-1
?a  <dbo:placeOfBirth>  ?b   => ?a  <dbo:origin>  ?b	0.008176427	0.011222191	0.64399093	284	25307	441	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:origin>  ?b	0.021103242	0.009529877	0.564280216	733	76916	1299	-1
?b  <dbo:seat>  ?a   => ?a  <dbo:lga>  ?b	0.09270073	0.051773339	0.869863014	127	2453	146	-1
?a  <dbo:illustrator>  ?b   => ?a  <dbo:coverArtist>  ?b	0.09354537	0.168918919	0.884955752	100	592	113	-1
?b  <dbo:tributaryLeft>  ?a   => ?a  <dbo:mouthName>  ?b	0.231884058	0.131609871	0.854961832	112	851	131	-1
?b  <dbo:tributaryRight>  ?a   => ?a  <dbo:mouthName>  ?b	0.246376812	0.114423077	0.888059701	119	1040	134	-1
?b  <dbo:similar>  ?a   => ?a  <dbo:similar>  ?b	0.20687885	0.20687885	0.321628093	806	3896	2506	-2
?a  <dbo:inflow>  ?b   => ?a  <dbo:outflow>  ?b	0.463265306	0.414233577	0.520045819	454	1096	873	-1
?a  <dbo:sHouProperty>  ?b   => ?a  <dbo:royalHouse>  ?b	0.181818182	0.072164948	0.528301887	112	1552	212	-1
?b  <dbo:states>  ?a   => ?a  <dbo:officialLanguages>  ?b	0.201401051	0.040153631	0.065155807	115	2864	1765	-1
?a  <dbo:deathplace>  ?b   => ?a  <dbo:placeOfDeath>  ?b	0.033503277	0.093710211	0.810572687	368	3927	454	-1
?a  <dbo:residence>  ?b   => ?a  <dbo:placeOfDeath>  ?b	0.015659141	0.032912361	0.290540541	172	5226	592	-1
?a  <dbo:shortDescription>  ?b   => ?a  <dbo:placeOfDeath>  ?b	0.015477058	0.034301856	0.08184882	170	4956	2077	-1
?b  <dbo:nextAlbum>  ?a   => ?a  <dbo:lastAlbum>  ?b	0.649214504	0.642309387	0.876403143	21861	34035	24944	-1
?a  <dbo:nationality>  ?b   => ?a  <dbo:placeOfDeath>  ?b	0.014475601	0.023016792	0.219917012	159	6908	723	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:placeOfDeath>  ?b	0.045429716	0.006487597	0.158463004	499	76916	3149	-1
