Assuming 9 as type relation
Loading files... 
  Starting dbpedia3.8.nt
  Finished dbpedia3.8.nt, still running: 0
Loaded 11024066 facts in 1 min, 15 s using 32670 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  <dbo:publisher>  ?b   => ?a  <dbo:distributor>  ?b	0.009687644	0.008072761	0.349630996	379	46948	1084	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:distributor>  ?b	0.013419559	0.002734973	0.015081007	525	191958	34812	-1
?a  <dbo:highestMountain>  ?b   => ?a  <dbo:highestPlace>  ?b	0.158021713	1	1	131	131	131	-1
?b  <dbo:mountainRange>  ?a   => ?a  <dbo:highestPlace>  ?b	0.394451146	0.040905679	0.091340782	327	7994	3580	-1
?a  <dbo:owner>  ?b   => ?a  <dbo:owningOrganisation>  ?b	0.989471773	0.14644565	1	5451	37222	5451	-1
?a  <dbo:servingRailwayLine>  ?b   => ?a  <dbo:owningOrganisation>  ?b	0.023597749	0.013349764	0.080296479	130	9738	1619	-1
?a  <dbo:type>  ?b   => ?a  <dbo:owningOrganisation>  ?b	0.156108187	0.002736074	0.338050314	860	314319	2544	-1
?a  <dbo:fastestDriver>  ?b   => ?a  <dbo:firstDriver>  ?b	0.390942699	0.393488372	0.393488372	423	1075	1075	-1
?a  <dbo:poleDriver>  ?b   => ?a  <dbo:firstDriver>  ?b	0.38909427	0.402870813	0.402870813	421	1045	1045	-1
?a  <dbo:occupation>  ?b   => ?a  <dbo:instrument>  ?b	0.054052454	0.012280308	0.094000961	2739	223040	29138	-1
?a  <dbo:location>  ?b   => ?a  <dbo:nearestCity>  ?b	0.027295965	0.001207588	0.026828174	299	247601	11145	-1
?a  <dbo:coach>  ?b   => ?a  <dbo:choreographer>  ?b	0.264471058	0.156619385	0.272633745	265	1692	972	-1
?b  <dbo:related>  ?a   => ?a  <dbo:related>  ?b	0.261066541	0.261066541	0.462464471	2766	10595	5981	-2
?b  <dbo:relation>  ?a   => ?a  <dbo:child>  ?b	0.034778161	0.062015504	0.432432432	272	4386	629	-2
?b  <dbo:relative>  ?a   => ?a  <dbo:child>  ?b	0.035928909	0.052464526	0.19063772	281	5356	1474	-2
?b  <dbo:predecessor>  ?a   => ?a  <dbo:child>  ?b	0.012786089	0.006993985	0.591715976	100	14298	169	-2
?b  <dbo:child>  ?a   => ?a  <dbo:child>  ?b	0.013169671	0.013169671	0.078866769	103	7821	1306	-2
?a  <dbo:successor>  ?b   => ?a  <dbo:child>  ?b	0.027745813	0.003581804	0.193060498	217	60584	1124	-2
?b  <dbo:parent>  ?a   => ?a  <dbo:child>  ?b	0.213783404	0.113432836	0.795432921	1672	14740	2102	-2
?a  <dbo:spouse>  ?b   => ?a  <dbo:child>  ?b	0.01585475	0.006161797	0.126659857	124	20124	979	-2
?a  <dbo:district>  ?b   => ?a  <dbo:administrativeDistrict>  ?b	0.144306652	0.002065716	0.241054614	128	61964	531	-1
?a  <dbo:formerCoach>  ?b   => ?a  <dbo:formerChoreographer>  ?b	0.299319728	0.099099099	0.262295082	176	1776	671	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:billed>  ?b	0.287332647	0.000362923	0.325934579	279	768759	856	-1
?b  <dbo:isPartOfWineRegion>  ?a   => ?a  <dbo:subregion>  ?b	0.754820937	0.604856512	0.70437018	274	453	389	-2
?a  <dbo:formerChoreographer>  ?b   => ?a  <dbo:formerCoach>  ?b	0.099099099	0.299319728	0.330827068	176	588	532	-1
?b  <dbo:vein>  ?a   => ?a  <dbo:artery>  ?b	0.314814815	0.521072797	0.618181818	136	261	220	-1
?b  <dbo:source>  ?a   => ?a  <dbo:outflow>  ?b	0.05221462	0.096090126	0.929487179	145	1509	156	-1
?b  <dbo:origin>  ?a   => ?a  <dbo:outflow>  ?b	0.048973713	0.008227465	0.918918919	136	16530	148	-1
?a  <dbo:inflow>  ?b   => ?a  <dbo:outflow>  ?b	0.444004321	0.434460888	0.531007752	1233	2838	2322	-1
?b  <dbo:stylisticOrigin>  ?a   => ?a  <dbo:musicFusionGenre>  ?b	0.413580247	0.051282051	0.180836707	134	2613	741	-2
?b  <dbo:militaryUnit>  ?a   => ?a  <dbo:notableCommander>  ?b	0.038918667	0.013984257	0.258914729	167	11942	645	-2
?b  <dbo:leader>  ?a   => ?a  <dbo:party>  ?b	0.014317598	0.151346539	0.369565217	680	4493	1840	-1
?a  <dbo:region>  ?b   => ?a  <dbo:party>  ?b	0.002589801	0.00188856	0.006973184	123	65129	17639	-1
?b  <dbo:product>  ?a   => ?a  <dbo:manufacturer>  ?b	0.007728402	0.003163395	0.486956522	112	35405	230	-1
?a  <dbo:designer>  ?b   => ?a  <dbo:manufacturer>  ?b	0.010281535	0.016262825	0.051273228	149	9162	2906	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:almaMater>  ?b	0.003982936	0.000274468	0.004290973	211	768759	49173	-1
?a  <dbo:principalArea>  ?b   => ?a  <dbo:ceremonialCounty>  ?b	0.057037233	0.194945848	0.235038085	216	1108	919	-1
?b  <dbo:servingRailwayLine>  ?a   => ?a  <dbo:routeEnd>  ?b	0.009761218	0.019100431	0.07164869	186	9738	2596	-1
?b  <dbo:routeJunction>  ?a   => ?a  <dbo:routeEnd>  ?b	0.020624508	0.015755292	0.053447572	393	24944	7353	-1
?b  <dbo:routeStart>  ?a   => ?a  <dbo:routeEnd>  ?b	0.011230648	0.011084063	0.05869446	214	19307	3646	-1
?a  <dbo:city>  ?b   => ?a  <dbo:routeEnd>  ?b	0.023196012	0.005222179	0.093150685	442	84639	4745	-1
?b  <dbo:routeEnd>  ?a   => ?a  <dbo:routeEnd>  ?b	0.005720283	0.005720283	0.031493788	109	19055	3461	-1
?a  <dbo:county>  ?b   => ?a  <dbo:routeEnd>  ?b	0.007032275	0.006648144	0.011017019	134	20156	12163	-1
?a  <dbo:routeStart>  ?b   => ?a  <dbo:routeEnd>  ?b	0.076305432	0.075309473	0.078109052	1454	19307	18615	-1
?a  <dbo:routeJunction>  ?b   => ?a  <dbo:routeEnd>  ?b	0.085331934	0.065186017	0.068030626	1626	24944	23901	-1
?a  <dbo:firstAppearance>  ?b   => ?a  <dbo:lastAppearance>  ?b	0.143620178	0.080747414	0.153553299	242	2997	1576	-1
?b  <dbo:branchFrom>  ?a   => ?a  <dbo:branchTo>  ?b	0.669291339	0.285714286	0.829268293	170	595	205	-2
?b  <dbo:nerve>  ?a   => ?a  <dbo:innervates>  ?b	0.610810811	0.245119306	0.638418079	113	461	177	-2
?a  <dbo:illustrator>  ?b   => ?a  <dbo:coverArtist>  ?b	0.147972232	0.211598746	0.816532258	405	1914	496	-1
?a  <dbo:author>  ?b   => ?a  <dbo:coverArtist>  ?b	0.081110705	0.006326949	0.077867415	222	35088	2851	-1
?a  <dbo:headquarter>  ?b   => ?a  <dbo:hubAirport>  ?b	0.08416	0.009664499	0.066904096	263	27213	3931	-1
?a  <dbo:influencedBy>  ?b   => ?a  <dbo:influenced>  ?b	0.013714156	0.006645431	0.011649177	121	18208	10387	-2
?b  <dbo:influencedBy>  ?a   => ?a  <dbo:influenced>  ?b	0.273036382	0.132304482	0.295836915	2409	18208	8143	-2
?a  <dbo:secondTeam>  ?b   => ?a  <dbo:firstDriverTeam>  ?b	0.294396961	0.294117647	0.296934866	310	1054	1044	-1
?a  <dbo:thirdTeam>  ?b   => ?a  <dbo:firstDriverTeam>  ?b	0.189933523	0.189393939	0.192307692	200	1056	1040	-1
?a  <dbo:fastestDriverTeam>  ?b   => ?a  <dbo:firstDriverTeam>  ?b	0.56980057	0.56710775	0.574162679	600	1058	1045	-1
?a  <dbo:poleDriverTeam>  ?b   => ?a  <dbo:firstDriverTeam>  ?b	0.515669516	0.521613833	0.533923304	543	1041	1017	-1
?a  <dbo:musicalBand>  ?b   => ?a  <dbo:musicalArtist>  ?b	1	1	1	43043	43043	43043	-1
?a  <dbo:previousWork>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.003136398	0.001085288	0.004654691	135	124391	29003	-1
?a  <dbo:subsequentWork>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.003833376	0.00131268	0.005629094	165	125697	29312	-1
?a  <dbo:album>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.003252561	0.008242082	0.010174419	140	16986	13760	-1
?a  <dbo:recordLabel>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.002671747	0.000519262	0.002662592	115	221468	43191	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.2605534	0.084949894	0.249249917	11215	132019	44995	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:musicalArtist>  ?b	0.180331297	0.040435929	0.23256232	7762	191958	33376	-1
?a  <dbo:creator>  ?b   => ?a  <dbo:voice>  ?b	0.017622461	0.005315794	0.116370809	118	22198	1014	-2
?a  <dbo:class>  ?b   => ?a  <dbo:bodyStyle>  ?b	0.013669691	0.00049926	0.043650794	110	220326	2520	-1
?b  <dbo:partner>  ?a   => ?a  <dbo:partner>  ?b	0.347096774	0.347096774	0.867741935	269	775	310	-2
?a  <dbo:lastRace>  ?b   => ?a  <dbo:firstRace>  ?b	0.203571429	0.210850801	0.210850801	171	811	811	-1
?b  <dbo:relation>  ?a   => ?a  <dbo:relation>  ?b	0.20747834	0.20747834	0.554202192	910	4386	1642	-2
?b  <dbo:child>  ?a   => ?a  <dbo:relation>  ?b	0.062015504	0.034778161	0.371077763	272	7821	733	-2
?a  <dbo:influenced>  ?b   => ?a  <dbo:influencedBy>  ?b	0.006645431	0.013714156	0.028035218	121	8823	4316	-2
?b  <dbo:influenced>  ?a   => ?a  <dbo:influencedBy>  ?b	0.132304482	0.273036382	0.365609349	2409	8823	6589	-2
?a  <dbo:lowestMountain>  ?b   => ?a  <dbo:lowestPlace>  ?b	0.851282051	1	1	166	166	166	-1
?b  <dbo:affiliation>  ?a   => ?a  <dbo:affiliation>  ?b	0.008750393	0.008750393	0.03545014	139	15885	3921	-1
?a  <dbo:author>  ?b   => ?a  <dbo:musicBy>  ?b	0.142279709	0.00501596	0.137285491	176	35088	1282	-1
?a  <dbo:lyrics>  ?b   => ?a  <dbo:musicBy>  ?b	0.42279709	0.397114655	0.405426357	523	1317	1290	-1
?a  <dbo:ground>  ?b   => ?a  <dbo:homeStadium>  ?b	0.99128269	0.078057072	1	2388	30593	2388	-1
?b  <dbo:sisterNewspaper>  ?a   => ?a  <dbo:sisterNewspaper>  ?b	0.378947368	0.378947368	0.794117647	108	285	136	-2
?a  <dbo:militaryBranch>  ?b   => ?a  <dbo:commandStructure>  ?b	0.020917983	0.004416203	0.038071761	139	31475	3651	-1
?b  <dbo:part>  ?a   => ?a  <dbo:part>  ?b	0.025791035	0.025791035	0.061073171	313	12136	5125	-2
?b  <dbo:department>  ?a   => ?a  <dbo:part>  ?b	0.018375082	0.006112771	0.965367965	223	36481	231	-2
?a  <dbo:councilArea>  ?b   => ?a  <dbo:lieutenancyArea>  ?b	0.437330929	0.243351731	0.440108893	485	1993	1102	-1
?a  <dbo:musicalArtist>  ?b   => ?a  <dbo:musicalBand>  ?b	1	1	1	43043	43043	43043	-1
?b  <dbo:isPartOf>  ?a   => ?a  <dbo:part>  ?b	0.579845089	0.012908611	0.395670509	7037	545140	17785	-2
?a  <dbo:previousWork>  ?b   => ?a  <dbo:musicalBand>  ?b	0.003136398	0.001085288	0.004654691	135	124391	29003	-1
?a  <dbo:subsequentWork>  ?b   => ?a  <dbo:musicalBand>  ?b	0.003833376	0.00131268	0.005629094	165	125697	29312	-1
?a  <dbo:album>  ?b   => ?a  <dbo:musicalBand>  ?b	0.003252561	0.008242082	0.010174419	140	16986	13760	-1
?a  <dbo:recordLabel>  ?b   => ?a  <dbo:musicalBand>  ?b	0.002671747	0.000519262	0.002662592	115	221468	43191	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:musicalBand>  ?b	0.180331297	0.040435929	0.23256232	7762	191958	33376	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:musicalBand>  ?b	0.2605534	0.084949894	0.249249917	11215	132019	44995	-1
?a  <dbo:city>  ?b   => ?a  <dbo:localAuthority>  ?b	0.156862745	0.004725954	0.153964588	400	84639	2598	-1
?a  <dbo:county>  ?b   => ?a  <dbo:localAuthority>  ?b	0.405490196	0.051299861	0.457117595	1034	20156	2262	-1
?b  <dbo:notableWork>  ?a   => ?a  <dbo:creator>  ?b	0.007207857	0.039005363	0.495356037	160	4102	323	-1
?a  <dbo:voice>  ?b   => ?a  <dbo:creator>  ?b	0.005315794	0.017622461	0.031341301	118	6696	3765	-1
?a  <dbo:presenter>  ?b   => ?a  <dbo:creator>  ?b	0.009505361	0.030513377	0.106727365	211	6915	1977	-1
?a  <dbo:company>  ?b   => ?a  <dbo:creator>  ?b	0.010496441	0.033753441	0.07015959	233	6903	3321	-1
?a  <dbo:executiveProducer>  ?b   => ?a  <dbo:creator>  ?b	0.083701234	0.253271538	0.403211806	1858	7336	4608	-1
?a  <dbo:composer>  ?b   => ?a  <dbo:creator>  ?b	0.004640058	0.012929952	0.040171607	103	7966	2564	-1
?a  <dbo:developer>  ?b   => ?a  <dbo:creator>  ?b	0.008784575	0.007863537	0.210355987	195	24798	927	-1
?a  <dbo:director>  ?b   => ?a  <dbo:creator>  ?b	0.015046401	0.004443558	0.110449735	334	75165	3024	-1
?a  <dbo:starring>  ?b   => ?a  <dbo:creator>  ?b	0.046085233	0.003988864	0.040481184	1023	256464	25271	-1
?a  <dbo:author>  ?b   => ?a  <dbo:creator>  ?b	0.035498694	0.02245782	0.335176521	788	35088	2351	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:creator>  ?b	0.023966123	0.00277144	0.209284028	532	191958	2542	-1
?a  <dbo:network>  ?b   => ?a  <dbo:creator>  ?b	0.027930444	0.035197275	0.079866031	620	17615	7763	-1
?a  <dbo:series>  ?b   => ?a  <dbo:firstAppearance>  ?b	0.046046046	0.007699604	0.086196127	138	17923	1601	-1
?a  <dbo:highestState>  ?b   => ?a  <dbo:lowestState>  ?b	0.992125984	0.42	0.992125984	126	300	127	-1
?a  <dbo:lastAppearance>  ?b   => ?a  <dbo:firstAppearance>  ?b	0.080747414	0.143620178	0.151629073	242	1685	1596	-1
?a  <dbo:mouthRegion>  ?b   => ?a  <dbo:region>  ?b	0.002917287	0.289193303	0.605095541	190	657	314	-1
?a  <dbo:sourceRegion>  ?b   => ?a  <dbo:region>  ?b	0.003255078	0.257594168	0.571428571	212	823	371	-1
?b  <dbo:largestCity>  ?a   => ?a  <dbo:region>  ?b	0.002257059	0.070741097	0.896341463	147	2078	164	-1
?b  <dbo:countySeat>  ?a   => ?a  <dbo:region>  ?b	0.002748392	0.059369818	0.978142077	179	3015	183	-1
?a  <dbo:daylightSavingTimeZone>  ?b   => ?a  <dbo:region>  ?b	0.002425955	0.032671629	0.03805395	158	4836	4152	-1
?a  <dbo:residence>  ?b   => ?a  <dbo:region>  ?b	0.006464094	0.011709406	0.096009122	421	35954	4385	-1
?a  <dbo:deathPlace>  ?b   => ?a  <dbo:region>  ?b	0.003731057	0.001216362	0.040152016	243	199776	6052	-1
?a  <dbo:birthPlace>  ?b   => ?a  <dbo:region>  ?b	0.01263646	0.001070557	0.043118353	823	768759	19087	-1
?a  <dbo:timeZone>  ?b   => ?a  <dbo:region>  ?b	0.002425955	0.000798544	0.031797142	158	197860	4969	-1
?a  <dbo:state>  ?b   => ?a  <dbo:region>  ?b	0.004314514	0.005710338	0.04390625	281	49209	6400	-1
?a  <dbo:party>  ?b   => ?a  <dbo:region>  ?b	0.00188856	0.002589801	0.008558308	123	47494	14372	-1
?a  <dbo:department>  ?b   => ?a  <dbo:region>  ?b	0.001719664	0.003070091	0.004502332	112	36481	24876	-1
?a  <dbo:location>  ?b   => ?a  <dbo:picture>  ?b	0.511755486	0.002637308	0.524919614	653	247601	1244	-1
?a  <dbo:artist>  ?b   => ?a  <dbo:picture>  ?b	0.150470219	0.001691377	0.625407166	192	113517	307	-1
?a  <dbo:executiveProducer>  ?b   => ?a  <dbo:developer>  ?b	0.008387773	0.028353326	0.258385093	208	7336	805	-1
?a  <dbo:gameEngine>  ?b   => ?a  <dbo:developer>  ?b	0.004435842	0.051329911	0.060472787	110	2143	1819	-1
?a  <dbo:designer>  ?b   => ?a  <dbo:developer>  ?b	0.01596903	0.043222004	0.118954641	396	9162	3329	-1
?b  <dbo:knownFor>  ?a   => ?a  <dbo:developer>  ?b	0.004072909	0.004212019	0.327922078	101	23979	308	-1
?a  <dbo:network>  ?b   => ?a  <dbo:developer>  ?b	0.006089201	0.00857224	0.1208	151	17615	1250	-1
?a  <dbo:creator>  ?b   => ?a  <dbo:developer>  ?b	0.007863537	0.008784575	0.207006369	195	22198	942	-1
?a  <dbo:author>  ?b   => ?a  <dbo:developer>  ?b	0.005081055	0.003590971	0.273318872	126	35088	461	-1
?a  <dbo:computingPlatform>  ?b   => ?a  <dbo:developer>  ?b	0.006129527	0.003602408	0.004168266	152	42194	36466	-1
?a  <dbo:distributor>  ?b   => ?a  <dbo:developer>  ?b	0.008912009	0.005648995	0.157183499	221	39122	1406	-1
?b  <dbo:product>  ?a   => ?a  <dbo:developer>  ?b	0.045447213	0.031831662	0.741447368	1127	35405	1520	-1
?a  <dbo:publisher>  ?b   => ?a  <dbo:developer>  ?b	0.22372772	0.118173298	0.338788471	5548	46948	16376	-1
?a  <dbo:regionServed>  ?b   => ?a  <dbo:foundationPlace>  ?b	0.020523034	0.023207991	0.129366812	237	10212	1832	-1
?a  <dbo:locationCountry>  ?b   => ?a  <dbo:foundationPlace>  ?b	0.077589193	0.065315644	0.459958932	896	13718	1948	-1
?a  <dbo:locationCity>  ?b   => ?a  <dbo:foundationPlace>  ?b	0.114478698	0.077705284	0.401579587	1322	17013	3292	-1
?a  <dbo:location>  ?b   => ?a  <dbo:foundationPlace>  ?b	0.2658469	0.012398981	0.328905078	3070	247601	9334	-1
?a  <dbo:territory>  ?b   => ?a  <dbo:place>  ?b	0.006540393	0.174825175	0.186011905	125	715	672	-1
?a  <dbo:openingTheme>  ?b   => ?a  <dbo:endingTheme>  ?b	0.30464716	0.067454268	0.4609375	177	2624	384	-1
?a  <dbo:starring>  ?b   => ?a  <dbo:endingTheme>  ?b	0.254733219	0.000577079	0.07184466	148	256464	2060	-1
?a  <dbo:country>  ?b   => ?a  <dbo:garrison>  ?b	0.020875324	0.000247886	0.034515592	145	584947	4201	-1
?b  <dbo:branchTo>  ?a   => ?a  <dbo:branchFrom>  ?b	0.285714286	0.669291339	0.779816514	170	254	218	-1
?b  <dbo:academicAdvisor>  ?a   => ?a  <dbo:notableStudent>  ?b	0.186228482	0.223684211	0.653846154	119	532	182	-2
?a  <dbo:fastestDriver>  ?b   => ?a  <dbo:poleDriver>  ?b	0.342583732	0.333023256	0.341929322	358	1075	1047	-1
?a  <dbo:author>  ?b   => ?a  <dbo:lyrics>  ?b	0.359149582	0.013480392	0.374208861	473	35088	1264	-1
?a  <dbo:secondDriver>  ?b   => ?a  <dbo:poleDriver>  ?b	0.127272727	0.123605948	0.127394636	133	1076	1044	-1
?a  <dbo:firstDriver>  ?b   => ?a  <dbo:poleDriver>  ?b	0.402870813	0.38909427	0.402870813	421	1082	1045	-1
?a  <dbo:mouthPlace>  ?b   => ?a  <dbo:mouthMountain>  ?b	1	1	1	5508	5508	5508	-1
?a  <dbo:musicBy>  ?b   => ?a  <dbo:lyrics>  ?b	0.397114655	0.42279709	0.447773973	523	1237	1168	-1
?a  <dbo:city>  ?b   => ?a  <dbo:mouthMountain>  ?b	0.283224401	0.01843122	0.283018868	1560	84639	5512	-1
?a  <dbo:designer>  ?b   => ?a  <dbo:publisher>  ?b	0.00261992	0.013425016	0.031465848	123	9162	3909	-1
?b  <dbo:product>  ?a   => ?a  <dbo:publisher>  ?b	0.009286871	0.012314645	0.384479718	436	35405	1134	-1
?a  <dbo:distributor>  ?b   => ?a  <dbo:publisher>  ?b	0.008072761	0.009687644	0.320371936	379	39122	1183	-1
?a  <dbo:country>  ?b   => ?a  <dbo:publisher>  ?b	0.002790321	0.000223952	0.007708603	131	584947	16994	-1
?a  <dbo:computingPlatform>  ?b   => ?a  <dbo:publisher>  ?b	0.002215217	0.002464805	0.003019744	104	42194	34440	-1
?a  <dbo:developer>  ?b   => ?a  <dbo:publisher>  ?b	0.118173298	0.22372772	0.342469136	5548	24798	16200	-1
?b  <dbo:currency>  ?a   => ?a  <dbo:usingCountry>  ?b	0.523809524	0.173638516	0.6875	220	1267	320	-2
?b  <dbo:childOrganisation>  ?a   => ?a  <dbo:parentOrganisation>  ?b	0.112367491	0.251980983	0.868852459	159	631	183	-1
?a  <dbo:computingPlatform>  ?b   => ?a  <dbo:computingMedia>  ?b	0.021518089	0.006470114	0.013143958	273	42194	20770	-1
?b  <dbo:keyPerson>  ?a   => ?a  <dbo:employer>  ?b	0.043193002	0.005874698	0.663865546	158	26895	238	-1
?b  <dbo:battle>  ?a   => ?a  <dbo:commander>  ?b	0.094542147	0.039888445	0.233680582	3118	78168	13343	-2
?b  <dbo:presenter>  ?a   => ?a  <dbo:knownFor>  ?b	0.005254598	0.018221258	0.263048017	126	6915	479	-2
?b  <dbo:foundedBy>  ?a   => ?a  <dbo:knownFor>  ?b	0.01030068	0.029028088	0.501014199	247	8509	493	-2
?b  <dbo:director>  ?a   => ?a  <dbo:knownFor>  ?b	0.005254598	0.001676312	0.261410788	126	75165	482	-2
?b  <dbo:starring>  ?a   => ?a  <dbo:knownFor>  ?b	0.011718587	0.00109567	0.090499195	281	256464	3105	-2
?b  <dbo:developer>  ?a   => ?a  <dbo:knownFor>  ?b	0.004212019	0.004072909	0.286931818	101	24798	352	-2
?b  <dbo:keyPerson>  ?a   => ?a  <dbo:knownFor>  ?b	0.009675132	0.008626139	0.236734694	232	26895	980	-2
?b  <dbo:author>  ?a   => ?a  <dbo:knownFor>  ?b	0.009675132	0.006611947	0.511013216	232	35088	454	-2
?a  <dbo:deathPlace>  ?b   => ?a  <dbo:knownFor>  ?b	0.005463114	0.000655734	0.001581152	131	199776	82851	-2
?a  <dbo:occupation>  ?b   => ?a  <dbo:knownFor>  ?b	0.010592602	0.001138809	0.002189542	254	223040	116006	-2
?a  <dbo:field>  ?b   => ?a  <dbo:knownFor>  ?b	0.017640435	0.017548955	0.021826625	423	24104	19380	-2
?a  <dbo:firstDriver>  ?b   => ?a  <dbo:fastestDriver>  ?b	0.393488372	0.390942699	0.396438613	423	1082	1067	-1
?a  <dbo:secondDriver>  ?b   => ?a  <dbo:fastestDriver>  ?b	0.172093023	0.171933086	0.173545966	185	1076	1066	-1
?a  <dbo:poleDriver>  ?b   => ?a  <dbo:fastestDriver>  ?b	0.333023256	0.342583732	0.344230769	358	1045	1040	-1
?b  <dbo:significantBuilding>  ?a   => ?a  <dbo:architect>  ?b	0.033697159	0.198065173	0.820675105	389	1964	474	-1
?a  <dbo:owningOrganisation>  ?b   => ?a  <dbo:owner>  ?b	0.14644565	0.989471773	1	5451	5509	5451	-1
?a  <dbo:owningCompany>  ?b   => ?a  <dbo:owner>  ?b	0.072054162	0.283389687	1	2682	9464	2682	-1
?b  <dbo:subsidiary>  ?a   => ?a  <dbo:owner>  ?b	0.003680619	0.045469632	0.608888889	137	3013	225	-1
?a  <dbo:foundedBy>  ?b   => ?a  <dbo:owner>  ?b	0.004808984	0.02103655	0.309688581	179	8509	578	-1
?a  <dbo:parentCompany>  ?b   => ?a  <dbo:owner>  ?b	0.004459728	0.020363101	0.331337325	166	8152	501	-1
?a  <dbo:servingRailwayLine>  ?b   => ?a  <dbo:owner>  ?b	0.003492558	0.013349764	0.06824147	130	9738	1905	-1
?a  <dbo:tenant>  ?b   => ?a  <dbo:owner>  ?b	0.024394175	0.072849807	0.134958383	908	12464	6728	-1
?b  <dbo:ground>  ?a   => ?a  <dbo:owner>  ?b	0.010853796	0.013205635	0.129528695	404	30593	3119	-1
?a  <dbo:operatedBy>  ?b   => ?a  <dbo:owner>  ?b	0.011901564	0.04180034	0.193788276	443	10598	2286	-1
?a  <dbo:broadcastNetwork>  ?b   => ?a  <dbo:owner>  ?b	0.003385095	0.01141925	0.040345821	126	11034	3123	-1
?a  <dbo:operator>  ?b   => ?a  <dbo:owner>  ?b	0.062946644	0.267649075	0.607309487	2343	8754	3858	-1
?a  <dbo:keyPerson>  ?b   => ?a  <dbo:owner>  ?b	0.004352265	0.006023424	0.112033195	162	26895	1446	-1
?a  <dbo:type>  ?b   => ?a  <dbo:owner>  ?b	0.0246897	0.002923781	0.114846288	919	314319	8002	-1
?a  <dbo:location>  ?b   => ?a  <dbo:owner>  ?b	0.033797217	0.005080755	0.064334663	1258	247601	19554	-1
?a  <dbo:city>  ?b   => ?a  <dbo:owner>  ?b	0.004298533	0.001890382	0.015714005	160	84639	10182	-1
?a  <dbo:author>  ?b   => ?a  <dbo:owner>  ?b	0.005695556	0.006041952	0.493023256	212	35088	430	-1
?a  <dbo:isPartOf>  ?b   => ?a  <dbo:owner>  ?b	0.00386868	0.000264152	0.198895028	144	545140	724	-1
?b  <dbo:notableCommander>  ?a   => ?a  <dbo:militaryUnit>  ?b	0.013984257	0.038918667	0.358369099	167	4291	466	-1
?a  <dbo:regionServed>  ?b   => ?a  <dbo:locationCity>  ?b	0.016869453	0.028104191	0.070257038	287	10212	4085	-1
?a  <dbo:foundationPlace>  ?b   => ?a  <dbo:locationCity>  ?b	0.077705284	0.114478698	0.343644398	1322	11548	3847	-1
?a  <dbo:location>  ?b   => ?a  <dbo:locationCity>  ?b	0.024216775	0.001663967	0.21903243	412	247601	1881	-1
?a  <dbo:draftTeam>  ?b   => ?a  <dbo:formerTeam>  ?b	0.030628	0.366408935	0.623689983	2559	6984	4103	-1
?a  <dbo:debutTeam>  ?b   => ?a  <dbo:formerTeam>  ?b	0.062728154	0.671836944	0.980909601	5241	7801	5343	-1
?a  <dbo:followingEvent>  ?b   => ?a  <dbo:previousEvent>  ?b	0.036345776	0.035864297	0.0375	111	3095	2960	-1
?b  <dbo:followingEvent>  ?a   => ?a  <dbo:previousEvent>  ?b	0.805828422	0.795153473	0.928328932	2461	3095	2651	-1
?a  <dbo:openingTheme>  ?b   => ?a  <dbo:composer>  ?b	0.013432086	0.040777439	0.132425743	107	2624	808	-1
?a  <dbo:league>  ?b   => ?a  <dbo:formerTeam>  ?b	0.003028091	0.009906806	0.070571827	253	25538	3585	-1
?a  <dbo:creator>  ?b   => ?a  <dbo:composer>  ?b	0.012929952	0.004640058	0.044358312	103	22198	2322	-1
?a  <dbo:artist>  ?b   => ?a  <dbo:composer>  ?b	0.026738639	0.001876371	0.382405745	213	113517	557	-1
?a  <dbo:writer>  ?b   => ?a  <dbo:composer>  ?b	0.028245041	0.0017043	0.289948454	225	132019	776	-1
?a  <dbo:producer>  ?b   => ?a  <dbo:composer>  ?b	0.025734371	0.001067942	0.085487907	205	191958	2398	-1
?a  <dbo:locationCity>  ?b   => ?a  <dbo:regionServed>  ?b	0.028104191	0.016869453	0.093668407	287	17013	3064	-1
?a  <dbo:headquarter>  ?b   => ?a  <dbo:regionServed>  ?b	0.036525656	0.013706684	0.266619014	373	27213	1399	-1
?a  <dbo:foundationPlace>  ?b   => ?a  <dbo:regionServed>  ?b	0.023207991	0.020523034	0.1514377	237	11548	1565	-1
?a  <dbo:locationCountry>  ?b   => ?a  <dbo:regionServed>  ?b	0.114179397	0.084997813	0.541318477	1166	13718	2154	-1
