id	label   album	artist	date	rating	DBpedia_URL
1320.0	bad	End Titles: Stories For Film	UNKLE	2-Sep-08	56.0	http://dbpedia.org/resource/End_Titles..._Stories_for_Film
1321.0	bad	Everything To Everyone	Barenaked Ladies	21-Oct-03	56.0	http://dbpedia.org/resource/Everything_to_Everyone
1327.0	bad	Minutes To Midnight	Linkin Park	15-May-07	56.0	http://dbpedia.org/resource/Minutes_to_Midnight_(album)
1328.0	bad	Never Been Gone	Carly Simon	26-Oct-09	56.0	http://dbpedia.org/resource/Never_Been_Gone
1329.0	bad	Nothing But the Beat	David Guetta	29-Aug-11	56.0	http://dbpedia.org/resource/Nothing_but_the_Beat
1333.0	bad	Rule 3:36	Ja Rule	3-Oct-00	56.0	http://dbpedia.org/resource/Rule_3:36
1334.0	bad	Scars & Stories	The Fray	7-Feb-12	56.0	http://dbpedia.org/resource/Scars_&_Stories
1335.0	bad	Seal IV	Seal	9-Sep-03	56.0	http://dbpedia.org/resource/Seal_(2003_album)
1336.0	bad	Silent Cry	Feeder	16-Jun-08	56.0	http://dbpedia.org/resource/Silent_Cry
1338.0	bad	So-Called Chaos	Alanis Morissette	18-May-04	56.0	http://dbpedia.org/resource/So-Called_Chaos
1339.0	bad	Someone To Watch over Me	Susan Boyle	1-Nov-11	56.0	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)
1340.0	bad	Strawberry Weed	Caesars	19-Aug-08	56.0	http://dbpedia.org/resource/Strawberry_Weed
1341.0	bad	Street Sweeper Social Club	Street Sweeper Social Club	16-Jun-09	56.0	http://dbpedia.org/resource/Street_Sweeper_Social_Club_(album)
1344.0	bad	The Fray	The Fray	3-Feb-09	56.0	http://dbpedia.org/resource/The_Fray_(album)
1347.0	bad	The Temper Trap	The Temper Trap	5-Jun-12	56.0	http://dbpedia.org/resource/The_Temper_Trap_EP
1348.0	bad	The Time Of The Assassins	Nickel Eye	27-Jan-09	56.0	http://dbpedia.org/resource/The_Time_of_the_Assassins
1349.0	bad	These Are The Good Times People	The Presidents Of The United States Of America	11-Mar-08	56.0	http://dbpedia.org/resource/These_Are_the_Good_Times_People
1351.0	bad	Twisted Tenderness	Electronic	12-Sep-00	56.0	http://dbpedia.org/resource/Twisted_Tenderness
1353.0	bad	Weapons	Lostprophets	19-Jun-12	56.0	http://dbpedia.org/resource/Weapons_(album)
1358.0	bad	Amber Headlights	Greg Dulli	6-Sep-05	55.0	http://dbpedia.org/resource/Amber_Headlights
1360.0	bad	Break The Cycle	Staind	8-May-01	55.0	http://dbpedia.org/resource/Break_the_Cycle
1361.0	bad	Electronic Earth	Labrinth	2-Apr-12	55.0	http://dbpedia.org/resource/Electronic_Earth
1362.0	bad	Enemies Like This	Radio 4	16-May-06	55.0	http://dbpedia.org/resource/Enemies_Like_This
1363.0	bad	Feel The Steel	Steel Panther	6-Oct-09	55.0	http://dbpedia.org/resource/Feel_the_Steel
1364.0	bad	Forgiven	Los Lonely Boys	1-Jul-08	55.0	http://dbpedia.org/resource/Forgiven_(album)
1365.0	bad	Gettin' In Over My Head	Brian Wilson	22-Jun-04	55.0	http://dbpedia.org/resource/Gettin'_In_Over_My_Head
1368.0	bad	Havoc and Bright Lights	Alanis Morissette	28-Aug-12	55.0	http://dbpedia.org/resource/Havoc_and_Bright_Lights
1369.0	bad	Heathen Chemistry	Oasis	2-Jul-02	55.0	http://dbpedia.org/resource/Heathen_Chemistry
1371.0	bad	Life In Cartoon Motion	Mika	27-Mar-07	55.0	http://dbpedia.org/resource/Life_in_Cartoon_Motion
1372.0	bad	Look What You Made Me	Yung Berg	12-Aug-08	55.0	http://dbpedia.org/resource/Look_What_You_Made_Me
1373.0	bad	Mine Is Yours	Cold War Kids	25-Jan-11	55.0	http://dbpedia.org/resource/Mine_Is_Yours
1375.0	bad	New Earth Mud	Chris Robinson	22-Oct-02	55.0	http://dbpedia.org/resource/New_Earth_Mud
1377.0	bad	Purple Naked Ladies	The Internet	31-Jan-12	55.0	http://dbpedia.org/resource/Purple_Naked_Ladies
1378.0	bad	Sad Sappy Sucker	Modest Mouse	24-Apr-01	55.0	http://dbpedia.org/resource/Sad_Sappy_Sucker
1379.0	bad	Soul Caddy	Cherry Poppin' Daddies	10-Oct-00	55.0	http://dbpedia.org/resource/Soul_Caddy
1380.0	bad	Staind	Staind	13-Sep-11	55.0	http://dbpedia.org/resource/Staind_(album)
1381.0	bad	The Black Magic Show	Elefant	18-Apr-06	55.0	http://dbpedia.org/resource/The_Black_Magic_Show
1382.0	bad	The Great Escape Artist	Jane's Addiction	18-Oct-11	55.0	http://dbpedia.org/resource/The_Great_Escape_Artist
1383.0	bad	What Is Love	Never Shout Never	26-Jan-10	55.0	http://dbpedia.org/resource/What_Is_Love%3F_(album)
1384.0	bad	Are You Passionate?	Neil Young	9-Apr-02	54.0	http://dbpedia.org/resource/Are_You_Passionate%3F
1388.0	bad	Come To Life	Natalie Imbruglia	26-Apr-10	54.0	http://dbpedia.org/resource/Come_to_Life
1389.0	bad	Daniel Powter	Daniel Powter	11-Apr-06	54.0	http://dbpedia.org/resource/Daniel_Powter_(album)
1390.0	bad	Down To Earth	Jem	16-Sep-08	54.0	http://dbpedia.org/resource/Down_to_Earth_(Jem_album)
1391.0	bad	Earth vs. the Pipettes	The Pipettes	16-Nov-10	54.0	http://dbpedia.org/resource/Earth_vs._The_Pipettes
1392.0	bad	Everyday Demons	The Answer	31-Mar-09	54.0	http://dbpedia.org/resource/Everyday_Demons
1395.0	bad	Godfather Buried Alive	Shyne	10-Aug-04	54.0	http://dbpedia.org/resource/Godfather_Buried_Alive
1396.0	bad	I Dreamed A Dream	Susan Boyle	23-Nov-09	54.0	http://dbpedia.org/resource/I_Dreamed_a_Dream_(album)
1397.0	bad	It's Alive!	The New Cars	6-Jun-06	54.0	http://dbpedia.org/resource/It's_Alive!_(album)
1398.0	bad	Junk of the Heart	The Kooks	13-Sep-11	54.0	http://dbpedia.org/resource/Junk_of_the_Heart
1399.0	bad	Letters From The Underground	Levellers	11-Aug-08	54.0	http://dbpedia.org/resource/Letters_from_the_Underground
1400.0	bad	Look to the Sky	James Iha	17-Sep-12	54.0	http://dbpedia.org/resource/Look_to_the_Sky
1401.0	bad	Machine [EP]	Yeah Yeah Yeahs	5-Nov-02	54.0	http://dbpedia.org/resource/Machine_(EP)
1402.0	bad	Mail On Sunday	Flo Rida	18-Mar-08	54.0	http://dbpedia.org/resource/Mail_on_Sunday_(album)
1405.0	bad	Overexposed	Maroon 5	26-Jun-12	54.0	http://dbpedia.org/resource/Overexposed_(album)
1406.0	bad	Payable On Death	P.O.D.	4-Nov-03	54.0	http://dbpedia.org/resource/Payable_on_Death
1407.0	bad	Saints Of Los Angeles	Motley Crue	24-Jun-08	54.0	http://dbpedia.org/resource/Saints_of_Los_Angeles
1408.0	bad	Timbaland Presents Shock Value	Timbaland	3-Apr-07	54.0	http://dbpedia.org/resource/Shock_Value_II
1409.0	bad	Somebody's Miracle	Liz Phair	4-Oct-05	54.0	http://dbpedia.org/resource/Somebody's_Miracle
1411.0	bad	The Best In Town	The Blackout	9-Jun-09	54.0	http://dbpedia.org/resource/The_Best_in_Town
1412.0	bad	The Rainbow Children	Prince	20-Nov-01	54.0	http://dbpedia.org/resource/The_Rainbow_Children
1413.0	bad	Under the Mistletoe	Justin Bieber	1-Nov-11	54.0	http://dbpedia.org/resource/Under_the_Mistletoe
1414.0	bad	Welcome To The Drama Club	Everclear	12-Sep-06	54.0	http://dbpedia.org/resource/Welcome_to_the_Drama_Club
1416.0	bad	Wild Ones	Flo Rida	3-Jul-12	54.0	http://dbpedia.org/resource/Wild_Ones_(album)
1418.0	bad	All The Lost Souls	James Blunt	18-Sep-07	53.0	http://dbpedia.org/resource/All_the_Lost_Souls
1419.0	bad	Always Outnumbered, Never Outgunned	The Prodigy	14-Sep-04	53.0	http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned
1420.0	bad	Bring on the Comets	VHS or Beta	28-Aug-07	53.0	http://dbpedia.org/resource/Bring_on_the_Comets
1421.0	bad	Damita Jo	Janet Jackson	30-Mar-04	53.0	http://dbpedia.org/resource/Damita_Jo_(album)
1422.0	bad	Dangerous Dreams	Moving Units	12-Oct-04	53.0	http://dbpedia.org/resource/Dangerous_Dreams
1423.0	bad	Escapology	Robbie Williams	1-Apr-03	53.0	http://dbpedia.org/resource/Escapology_(album)
1425.0	bad	Fishin' for Woos	Bowling for Soup	26-Apr-11	53.0	http://dbpedia.org/resource/Fishin'_for_Woos
1427.0	bad	Gold Cobra	Limp Bizkit	28-Jun-11	53.0	http://dbpedia.org/resource/Gold_Cobra
1428.0	bad	Just Whitney	Whitney Houston	10-Dec-02	53.0	http://dbpedia.org/resource/Just_Whitney
1429.0	bad	Love, Shelby	Shelby Lynne	13-Nov-01	53.0	http://dbpedia.org/resource/Love,_Shelby
1431.0	bad	Mudvayne	Mudvayne	21-Dec-09	53.0	http://dbpedia.org/resource/Mudvayne_(album)
1432.0	bad	Ocean Eyes	Owl City	28-Jul-09	53.0	http://dbpedia.org/resource/Ocean_Eyes
1435.0	bad	Silence Is Easy	Starsailor	27-Jan-04	53.0	http://dbpedia.org/resource/Silence_Is_Easy
1437.0	bad	Testimony: Vol. 1, Life & Relationship	India.Arie	27-Jun-06	53.0	http://dbpedia.org/resource/Testimony:_Vol._1,_Life_&_Relationship
1438.0	bad	The Chronicles Of Life And Death	Good Charlotte	5-Oct-04	53.0	http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death
1441.0	bad	Trust Me	Craig David	6-May-08	53.0	http://dbpedia.org/resource/Trust_Me_(album)
1442.0	bad	Universal Mind Control	Common	9-Dec-08	53.0	http://dbpedia.org/resource/Universal_Mind_Control
1443.0	bad	Until One	Swedish House Mafia	25-Oct-10	53.0	http://dbpedia.org/resource/Until_One
1444.0	bad	20 Y.O.	Janet Jackson	26-Sep-06	52.0	http://dbpedia.org/resource/20_Y.O.
1445.0	bad	5	Nelly	16-Nov-10	52.0	http://dbpedia.org/resource/5.0
1446.0	bad	Bat Out Of Hell III: The Monster Is Loose	Meat Loaf	31-Oct-06	52.0	http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose
1448.0	bad	Blood Like Lemonade	Morcheeba	7-Jun-10	52.0	http://dbpedia.org/resource/Blood_Like_Lemonade
1450.0	bad	Client	Client	26-Aug-03	52.0	http://dbpedia.org/resource/Client_(album)
1451.0	bad	Destiny Fulfilled	Destiny's Child	16-Nov-04	52.0	http://dbpedia.org/resource/Destiny_Fulfilled
1454.0	bad	F.A.M.E.	Chris Brown	22-Mar-11	52.0	http://dbpedia.org/resource/F.A.M.E._(album)
1455.0	bad	Fake Songs	Liam Lynch	8-Apr-03	52.0	http://dbpedia.org/resource/Fake_Songs
1457.0	bad	Keys To The World	Richard Ashcroft	21-Mar-06	52.0	http://dbpedia.org/resource/Keys_to_the_World
1458.0	bad	Kris Allen	Kris Allen	17-Nov-09	52.0	http://dbpedia.org/resource/Kris_Allen_(album)
1459.0	bad	Matthew Morrison	Matthew Morrison	10-May-11	52.0	http://dbpedia.org/resource/Matthew_Morrison_(album)
1460.0	bad	Music Is Better Than Words	Seth MacFarlane	27-Sep-11	52.0	http://dbpedia.org/resource/Music_Is_Better_Than_Words
1461.0	bad	Pop Trash	Duran Duran	13-Jun-00	52.0	http://dbpedia.org/resource/Pop_Trash
1463.0	bad	Pushing The Senses	Feeder	31-Jan-05	52.0	http://dbpedia.org/resource/Pushing_the_Senses
1464.0	bad	Rise And Fall, Rage And Grace	The Offspring	17-Jun-08	52.0	http://dbpedia.org/resource/Rise_and_Fall,_Rage_and_Grace
1466.0	bad	Slipway Fires	Razorlight	10-Mar-09	52.0	http://dbpedia.org/resource/Slipway_Fires
1467.0	bad	Soulbook	Rod Stewart	26-Oct-09	52.0	http://dbpedia.org/resource/Soulbook
1469.0	bad	SuperHeavy	Superheavy	20-Sep-11	52.0	http://dbpedia.org/resource/SuperHeavy_(album)
1471.0	bad	The Declaration	Ashanti	3-Jun-08	52.0	http://dbpedia.org/resource/The_Declaration
1472.0	bad	The Incredible Machine	Sugarland	19-Oct-10	52.0	http://dbpedia.org/resource/The_Incredible_Machine_(album)
1473.0	bad	The Latest Fashion	Attack! Attack!	21-Jun-11	52.0	http://dbpedia.org/resource/The_Latest_Fashion
1475.0	bad	Attention Deficit Domination	Hank Williams III	6-Sep-11	51.0	http://dbpedia.org/resource/Attention_Deficit_Domination
1477.0	bad	Clear as Day	Scotty McCreery	4-Oct-11	51.0	http://dbpedia.org/resource/Clear_as_Day
1478.0	bad	Do You Want The Truth Or Something Beautiful?	Paloma Faith	28-Sep-09	51.0	http://dbpedia.org/resource/Do_You_Want_the_Truth_or_Something_Beautiful%3F
1479.0	bad	Don't Tread On Me	311	16-Aug-05	51.0	http://dbpedia.org/resource/Don't_Tread_on_Me_(album)
1480.0	bad	For(n)ever	Hoobastank	27-Jan-09	51.0	http://dbpedia.org/resource/Fornever
1481.0	bad	Funstyle	Liz Phair	19-Oct-10	51.0	http://dbpedia.org/resource/Funstyle
1482.0	bad	Grown & Sexy	Babyface	26-Jul-05	51.0	http://dbpedia.org/resource/Grown_&_Sexy
1484.0	bad	My Bloody Underground	The Brian Jonestown Massacre	15-Apr-08	51.0	http://dbpedia.org/resource/My_Bloody_Underground
1485.0	bad	Rebelution	Pitbull	1-Sep-09	51.0	http://dbpedia.org/resource/Rebelution_(Pitbull_album)
1487.0	bad	See My Friends	Ray Davies	5-Apr-11	51.0	http://dbpedia.org/resource/See_My_Friends_(album)
1488.0	bad	Shaka Rock	Jet	25-Aug-09	51.0	http://dbpedia.org/resource/Shaka_Rock
1490.0	bad	Street Dreams	Fabolous	4-Mar-03	51.0	http://dbpedia.org/resource/Street_Dreams_(Fabolous_album)
1491.0	bad	The Block	New Kids on the Block	2-Sep-08	51.0	http://dbpedia.org/resource/The_Block_(album)
1492.0	bad	The Sea of Memories	Bush	13-Sep-11	51.0	http://dbpedia.org/resource/The_Sea_of_Memories
1493.0	bad	Tical 0: The Prequel	Method Man	18-May-04	51.0	http://dbpedia.org/resource/Tical_0:_The_Prequel
1496.0	bad	A Little More Personal (Raw)	Lindsay Lohan	6-Dec-05	50.0	http://dbpedia.org/resource/A_Little_More_Personal_(Raw)
1497.0	bad	Birds Of Pray	Live	20-May-03	50.0	http://dbpedia.org/resource/Birds_of_Pray
1498.0	bad	Brassbound	The Ordinary Boys	20-Jun-05	50.0	http://dbpedia.org/resource/Brassbound
1499.0	bad	Cardiology	Good Charlotte	2-Nov-10	50.0	http://dbpedia.org/resource/Cardiology_(album)
1500.0	bad	Faceless	Godsmack	8-Apr-03	50.0	http://dbpedia.org/resource/Faceless
1502.0	bad	Light After Dark	Clare Maguire	8-Mar-11	50.0	http://dbpedia.org/resource/Light_After_Dark
1503.0	bad	Lions	The Black Crowes	8-May-01	50.0	http://dbpedia.org/resource/Lions_(album)
1504.0	bad	More Than You Think You Are	Matchbox Twenty	19-Nov-02	50.0	http://dbpedia.org/resource/More_Than_You_Think_You_Are
1506.0	bad	Shock Value II	Timbaland	8-Dec-09	50.0	http://dbpedia.org/resource/Shock_Value_II
1507.0	bad	Songs From Black Mountain	Live	6-Jun-06	50.0	http://dbpedia.org/resource/Songs_from_Black_Mountain
1509.0	bad	The New Game	Mudvayne	18-Nov-08	50.0	http://dbpedia.org/resource/The_New_Game
1510.0	bad	Theology	SinÃƒÂ©ad O'Connor	26-Jun-07	50.0	http://dbpedia.org/resource/Theology_(album)
1511.0	bad	Time Changes Everything	John Squire	16-Sep-02	50.0	http://dbpedia.org/resource/Time_Changes_Everything
1512.0	bad	Underclass Hero	Sum 41	24-Jul-07	50.0	http://dbpedia.org/resource/Underclass_Hero
1514.0	bad	Winning Days	The Vines	23-Mar-04	50.0	http://dbpedia.org/resource/Winning_Days
1515.0	bad	30 Seconds to Mars	Thirty Seconds to Mars	27-Aug-02	49.0	http://dbpedia.org/resource/30_Seconds_to_Mars_(album)
1516.0	bad	All Things Bright and Beautiful	Owl City	14-Jun-11	49.0	http://dbpedia.org/resource/All_Things_Bright_and_Beautiful_(album)
1517.0	bad	Chocolate Starfish and the Hot Dog Flavored Water	Limp Bizkit	17-Oct-00	49.0	http://dbpedia.org/resource/Chocolate_Starfish_and_the_Hot_Dog_Flavored_Water
1518.0	bad	Custom Built	Bret Michaels	6-Jul-10	49.0	http://dbpedia.org/resource/Custom_Built_(album)
1520.0	bad	Elixer	Bria Valente	29-Mar-09	49.0	http://dbpedia.org/resource/Lotusflower_(album)
1521.0	bad	Marshall's House	John Squire	16-Feb-04	49.0	http://dbpedia.org/resource/Marshall's_House
1522.0	bad	Switzerland	Electric Six	12-Sep-06	49.0	http://dbpedia.org/resource/Switzerland_(album)
1523.0	bad	Take It To The Limit	Hinder	4-Nov-08	49.0	http://dbpedia.org/resource/Take_It_to_the_Limit_(Hinder_album)
1525.0	bad	Beyond The Neighbourhood	Athlete	25-Sep-07	48.0	http://dbpedia.org/resource/Beyond_the_Neighbourhood
1527.0	bad	If Not Now, When?	Incubus	12-Jul-11	48.0	http://dbpedia.org/resource/If_Not_Now,_When%3F_(album)
1528.0	bad	In Living Cover	Jay Brannan	23-Jun-09	48.0	http://dbpedia.org/resource/In_Living_Cover
1529.0	bad	Monkey Business	The Black Eyed Peas	7-Jun-05	48.0	http://dbpedia.org/resource/Monkey_Business_(album)
1533.0	bad	Stealing Of A Nation	Radio 4	7-Sep-04	48.0	http://dbpedia.org/resource/Stealing_of_a_Nation
1535.0	bad	Studio 150	Paul Weller	14-Sep-04	48.0	http://dbpedia.org/resource/Studio_150
1536.0	bad	The End of All Things to Come	Mudvayne	19-Jan-02	48.0	http://dbpedia.org/resource/The_End_of_All_Things_to_Come
1537.0	bad	Tomahawk Technique	Sean Paul	18-Sep-12	48.0	http://dbpedia.org/resource/Tomahawk_Technique
1538.0	bad	When It All Goes South	Alabama	16-Jan-01	48.0	http://dbpedia.org/resource/When_It_All_Goes_South
1539.0	bad	Big Bad World	Plain White T's	23-Sep-08	47.0	http://dbpedia.org/resource/Big_Bad_World
1541.0	bad	Concrete Rose	Ashanti	14-Dec-04	47.0	http://dbpedia.org/resource/Concrete_Rose
1542.0	bad	Everybody Wants To Be On TV	Scouting For Girls	12-Apr-10	47.0	http://dbpedia.org/resource/Everybody_Wants_to_Be_on_TV
1543.0	bad	Gary Go	Gary Go	15-Sep-09	47.0	http://dbpedia.org/resource/Gary_Go_(album)
1544.0	bad	No Baggage	Dolores O'Riordan	25-Aug-09	47.0	http://dbpedia.org/resource/No_Baggage
1546.0	bad	Outta Sight / Outta Mind	The Datsuns	14-Sep-04	47.0	http://dbpedia.org/resource/Outta_Sight/Outta_Mind
1547.0	bad	Pullhair Rubeye	Avey Tare & Kria Brekkan	24-Apr-07	47.0	http://dbpedia.org/resource/Pullhair_Rubeye
1548.0	bad	Screaming Bloody Murder	Sum 41	29-Mar-11	47.0	http://dbpedia.org/resource/Screaming_Bloody_Murder
1549.0	bad	Songs from the Sparkle Lounge	Def Leppard	29-Apr-08	47.0	http://dbpedia.org/resource/Songs_from_the_Sparkle_Lounge
1550.0	bad	Sorry for Party Rocking	LMFAO	21-Jun-11	47.0	http://dbpedia.org/resource/Sorry_for_Party_Rocking
1551.0	bad	The Battle For Everything	Five For Fighting	3-Feb-04	47.0	http://dbpedia.org/resource/The_Battle_for_Everything
1552.0	bad	This Is A Fix	The Automatic	25-Aug-08	47.0	http://dbpedia.org/resource/This_Is_a_Fix
1554.0	bad	Lost And Found	Mudvayne	12-Apr-05	46.0	http://dbpedia.org/resource/Lost_and_Found_(Mudvayne_album)
1556.0	bad	The Devil's Rain	Misfits	6-Sep-11	46.0	http://dbpedia.org/resource/The_Devil's_Rain_(album)
1558.0	bad	Billy Talent III	Billy Talent	22-Sep-09	45.0	http://dbpedia.org/resource/Billy_Talent_III
1559.0	bad	Blood In My Eye	Ja Rule	4-Nov-03	45.0	http://dbpedia.org/resource/Blood_in_My_Eye
1561.0	bad	Democrazy	Damon Albarn	8-Dec-03	45.0	http://dbpedia.org/resource/Democrazy
1562.0	bad	Good Morning Revival	Good Charlotte	27-Mar-07	45.0	http://dbpedia.org/resource/Good_Morning_Revival
1564.0	bad	Memphis Blues	Cyndi Lauper	22-Jun-10	45.0	http://dbpedia.org/resource/Memphis_Blues_(album)
1565.0	bad	Shape Shifter	Santana	15-May-12	45.0	http://dbpedia.org/resource/Shape_Shifter_(album)
1566.0	bad	Some Kind of Trouble	James Blunt	18-Jan-11	45.0	http://dbpedia.org/resource/Some_Kind_of_Trouble
1567.0	bad	Better Than Heavy	Mongrel	7-Mar-09	44.0	http://dbpedia.org/resource/Better_Than_Heavy
1568.0	bad	Hannicap Circus	Bizarre	28-Jun-05	44.0	http://dbpedia.org/resource/Hannicap_Circus
1569.0	bad	Hell in a Handbasket	Meat Loaf	13-Mar-12	44.0	http://dbpedia.org/resource/Hell_in_a_Handbasket
1570.0	bad	Imperial Blaze	Sean Paul	18-Aug-09	44.0	http://dbpedia.org/resource/Imperial_Blaze
1571.0	bad	Melodia	The Vines	12-Jul-08	44.0	http://dbpedia.org/resource/Melodia_(album)
1573.0	bad	Charmbracelet	Mariah Carey	3-Dec-02	43.0	http://dbpedia.org/resource/Charmbracelet
1574.0	bad	Crown Royal	Run-D.M.C.	27-Feb-01	43.0	http://dbpedia.org/resource/Crown_Royal_(album)
1575.0	bad	I Am Me	Ashlee Simpson	18-Oct-05	43.0	http://dbpedia.org/resource/I_Am_Me
1576.0	bad	If On A Winter's Night...	Sting	26-Oct-09	43.0	http://dbpedia.org/resource/If_On_a_Winter's_Night...
1577.0	bad	The Rebirth Of Venus	Ben Lee	28-Apr-09	43.0	http://dbpedia.org/resource/The_Rebirth_of_Venus
1578.0	bad	It Had to Be You... The Great American Songbook	Rod Stewart	22-Oct-02	42.0	http://dbpedia.org/resource/It_Had_to_Be_You:_The_Great_American_Songbook
1580.0	bad	Cosmos Rocks	Queen + Paul Rodgers	28-Oct-08	42.0	http://dbpedia.org/resource/The_Cosmos_Rocks
1582.0	bad	A Day Without Rain	Enya	21-Nov-00	41.0	http://dbpedia.org/resource/A_Day_Without_Rain
1583.0	bad	All The Right Reasons	Nickelback	4-Oct-05	41.0	http://dbpedia.org/resource/All_the_Right_Reasons
1584.0	bad	Hoodstar	Chingy	19-Sep-06	41.0	http://dbpedia.org/resource/Hoodstar
1586.0	bad	Jagged Little Pill Acoustic	Alanis Morissette	26-Jul-05	40.0	http://dbpedia.org/resource/Jagged_Little_Pill_Acoustic
1587.0	bad	Liz Phair	Liz Phair	24-Jun-03	40.0	http://dbpedia.org/resource/Liz_Phair_(album)
1589.0	bad	BAYTL	V-Nasty	13-Dec-11	39.0	http://dbpedia.org/resource/BAYTL
1590.0	bad	Finding Beauty In Negative Spaces	Seether	23-Oct-07	39.0	http://dbpedia.org/resource/Finding_Beauty_in_Negative_Spaces
1591.0	bad	Shwayze	Shwayze	19-Aug-08	39.0	http://dbpedia.org/resource/Shwayze_(album)
1592.0	bad	Sweet 7	Sugababes	15-Mar-10	39.0	http://dbpedia.org/resource/Sweet_7
1596.0	bad	Results May Vary	Limp Bizkit	23-Sep-03	33.0	http://dbpedia.org/resource/Results_May_Vary
1597.0	bad	Hefty Fine	Bloodhound Gang	27-Sep-05	28.0	http://dbpedia.org/resource/Hefty_Fine
1600.0	bad	Graffiti	Chris Brown	8-Dec-09	39.0	http://dbpedia.org/resource/Graffiti_(Chris_Brown_album)
